st_dbscan_cluster_id,cluster_label,stage5_rank,records_total,distinct_days,peak_window_records,records_peak_hour,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,criticality_factor,dominant_vehicle_type,dominant_violation_tag,geometry_source,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,unique_vehicles,unique_vehicle_types,centroid_lat,centroid_lon,mappls_address
119,BTP135 - UCO Bank Junction,62,79,6,51,19.0,0.09622641509433963,3.1666666666666665,94.4,0.635593220338983,0.15139622617689763,tertiary,2,7.0,1700.0,3400.0,3307.848156014713,0.02710348352537062,0.5981699609799227,4.5802163775078226e-12,1.0,39.0,37.999999962,38.999999962,1.2156097402982415,SCOOTER,['NO PARKING'],osmnx,0,0,79,7,12.93534355949367,77.61527929873418,
34,BTP220 - Puttanna Junction,63,188,21,100,31.0,0.18867924528301888,1.4761904761904763,94.4,0.635593220338983,0.29685534544489733,secondary,2,7.0,1800.0,3600.0,3377.087802183328,0.061920054949336056,0.06545554130896668,4.477541660314337e-12,64.5,29.5,-0.5426356589063157,1.0,1.3000497281405474,CAR,['NO PARKING'],osmnx,1,0,187,6,12.928646611702128,77.58354133404255,
413,POLICE_STATION::Mahadevapura,64,396,21,88,40.0,0.1660377358490566,1.9047619047619047,13.083333333333334,4.585987260795975,0.03620545072862512,road,2,7.0,1600.0,3200.0,3175.0020432003494,0.007811861500200856,0.49999999999998335,3.8679967068178865e-12,69.5,128.5,0.8489208632971378,1.848920863297138,1.214285714255102,PASSENGER AUTO,['WRONG PARKING'],fallback,24,0,365,13,13.000211981228764,77.67687500649572,
299,POLICE_STATION::Mahadevapura,65,292,33,115,37.0,0.2169811320754717,1.121212121212121,114.66666666666667,0.5232558139489251,0.4146750516220278,trunk,3,10.5,2100.0,6300.0,5923.724994290039,0.05972619138268287,0.140033212754152,3.780031197130317e-12,60.666666666666664,36.666666666666664,-0.3956043955978747,1.0,1.48867597288683,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,15,0,271,12,12.9961715056367,77.66846079468525,
257,"BTP189 - New Diagonal Road, Jayanagar",66,87,6,72,42.0,0.13584905660377358,7.0,94.4,0.635593220338983,0.21373584872032605,tertiary,2,7.0,1700.0,3400.0,3296.185444922101,0.030533692670255408,0.20048822892771104,3.6124895578144688e-12,1.0,43.0,41.999999958,42.999999958,1.5008589941014867,SCOOTER,['NO PARKING'],osmnx,11,0,75,4,12.928616228735631,77.58070089425287,
89,BTP211 - Central Street Junction,67,71,7,53,19.0,0.1,2.7142857142857144,94.4,0.635593220338983,0.15733333308579558,tertiary,2,7.0,1700.0,3400.0,3278.267686325616,0.03580362166922002,0.2991786267013935,3.3299061088603125e-12,30.0,41.0,0.3666666666544444,1.3666666666544445,1.3671013617931167,PASSENGER AUTO,['NO PARKING'],osmnx,1,0,70,5,12.984193714084507,77.60323464225353,
239,BTP137 - Madiwala Traffic PS Junction,68,76,9,33,14.0,0.062264150943396226,1.5555555555555556,445.0,0.13483146067385432,0.46179244940626574,primary,2,7.0,1900.0,3800.0,3377.4599088536297,0.1111947608282261,0.2797552701670219,3.182509713964416e-12,39.0,37.0,-0.05128205128073636,1.0,1.3524738551633522,CAR,['NO PARKING'],osmnx,2,0,72,11,12.924605011842104,77.61875365921053,
250,POLICE_STATION::Jalahalli,69,65,6,40,22.0,0.07547169811320754,3.6666666666666665,94.4,0.635593220338983,0.11874213817795892,tertiary,2,7.0,1700.0,3400.0,3348.9800263506054,0.015005874603052805,1.217634715387711,3.025012910789579e-12,43.0,22.0,-0.4883720930118984,1.0,1.3764723580694576,SCOOTER,['NO PARKING'],osmnx,13,0,44,3,13.050518967692309,77.52553715692308,
67,BTP100 - Richmond Circle,70,205,10,63,23.0,0.11886792452830189,2.3,94.4,0.635593220338983,0.1870188676302853,residential,2,7.0,1500.0,3000.0,2929.8972481644882,0.023367583945496095,0.21526959261042616,2.882804760650766e-12,78.0,63.5,-0.1858974358950526,1.0,1.4427557296969953,SCOOTER,['NO PARKING'],osmnx,19,0,178,6,12.962080470731706,77.59836174439025,
219,BTP023 - Mahalaxmi Layout Entrance,71,44,6,44,35.0,0.0830188679245283,5.833333333333333,94.4,0.635593220338983,0.1306163519957548,residential,2,7.0,1500.0,3000.0,2942.8765499632636,0.01904115001257245,0.5592735461927074,2.8317000526785015e-12,3.0,41.0,12.666666662444444,13.666666662444444,1.2149258141600157,SCOOTER,['WRONG PARKING'],osmnx,7,0,37,3,13.007906886363635,77.54848440909092,
589,BTP010 - Rajajinagar Entrance,72,31,3,23,20.0,0.04339622641509434,6.666666666666667,459.5,0.1305767138190847,0.33234276475112906,secondary,2,7.0,1800.0,3600.0,3333.1456068112248,0.07412622033047256,0.7497555939208724,2.779754988955445e-12,31.0,31.0,0.0,1.0,1.0714285714183673,CAR,['WRONG PARKING'],osmnx,2,0,29,4,12.985633374193547,77.56007472580644,
226,POLICE_STATION::HAL Old Airport,73,108,15,78,28.0,0.1471698113207547,1.8666666666666667,94.4,0.635593220338983,0.2315471694470199,tertiary,2,7.0,1700.0,3400.0,3245.047164087432,0.045574363503977144,0.07789504700961979,2.5441027840609873e-12,18.0,45.0,1.4999999999166667,2.4999999999166667,1.2536965296655005,SCOOTER,['WRONG PARKING'],osmnx,3,0,104,12,12.93840251574074,77.69788902592592,
221,POLICE_STATION::K.R. Pura,74,145,13,62,20.0,0.1169811320754717,1.5384615384615385,23.0,2.6086956520604914,0.044842767280357444,trunk,2,7.0,2100.0,4200.0,4157.544723507806,0.010108399165043802,0.9211945952754608,2.4749390304434686e-12,32.0,56.5,0.7656249999760742,1.7656249999760742,1.3583870483207807,CAR,['WRONG PARKING'],osmnx,2,0,142,10,13.005724898209584,77.68587213684211,
1,POLICE_STATION::Byatarayanapura,75,44,4,29,20.0,0.05471698113207547,5.0,94.4,0.635593220338983,0.08608805017902021,secondary,2,7.0,1800.0,3600.0,3555.1224112507502,0.012465996875065888,2.5445344806291237,2.3432875852827824e-12,42.0,2.0,-0.9523809523582767,1.0,1.3575188151040862,SCOOTER,['NO PARKING'],osmnx,0,0,44,4,12.956325756818183,77.5185056,
638,POLICE_STATION::HSR Layout,76,151,18,84,40.0,0.15849056603773584,2.2222222222222223,31.5,1.9047619047014361,0.08320754712876886,tertiary,2,7.0,1700.0,3400.0,3354.017793356752,0.013524178424774824,0.21591032088355705,2.3249680582232174e-12,43.0,32.5,-0.2441860465059492,1.0,1.5302502875518689,MOTOR CYCLE,['NO PARKING'],osmnx,3,0,148,5,12.912490950331126,77.63469243708609,
728,"BTP148 - 17th Main, Doopanahalli Bus Stop",77,46,5,35,14.0,0.0660377358490566,2.8,282.0,0.21276595744605403,0.31037735703289304,primary,2,7.0,1900.0,3800.0,3567.0434793882187,0.06130434752966318,0.3508022417668683,2.2856516641465145e-12,46.0,46.0,0.0,1.0,1.3575195257997614,CAR,"['PARKING ON FOOTPATH', 'WRONG PARKING']",osmnx,2,0,44,6,12.964853636956521,77.64143355869565,
658,"BTP189 - New Diagonal Road, Jayanagar",78,130,8,61,25.0,0.11509433962264151,3.125,88.625,0.6770098730530097,0.17000393056841834,tertiary,2,7.0,1700.0,3400.0,3310.5667234834214,0.026303904858103633,0.20048822892771104,2.1748858877497184e-12,2.0,128.0,62.9999999685,63.9999999685,1.5298241070452294,SCOOTER,['NO PARKING'],osmnx,21,1,97,7,12.928310980000001,77.58075038615384,
357,"BTP163 - 16th Main Road, BTM Layout",79,114,8,78,41.0,0.1471698113207547,5.125,35.5,1.690140845022813,0.08707547164904637,tertiary,2,7.0,1700.0,3400.0,3350.58303308924,0.014534402032866267,0.2176643786118133,2.156163514655521e-12,83.0,31.0,-0.6265060240888373,1.0,1.2156128199795013,SCOOTER,['NO PARKING'],osmnx,3,0,110,7,12.913712979824561,77.60691099473685,
544,POLICE_STATION::HSR Layout,80,107,15,56,21.0,0.10566037735849057,1.4,94.4,0.635593220338983,0.1662389934491425,tertiary,2,7.0,1700.0,3400.0,3302.5781792067523,0.028653476704182057,0.21591032088355705,2.136401088232096e-12,18.0,44.5,1.4722222221404322,2.472222222140432,1.3613051647636851,MOTOR CYCLE,['WRONG PARKING'],osmnx,3,0,104,6,12.912439947945618,77.63433801917418,
690,BTP042 - Minsk Square Junction (CTO),81,103,9,39,21.0,0.07358490566037736,2.3333333333333335,172.0,0.3488372093002975,0.21094339562293707,residential,2,7.0,1500.0,3000.0,2906.435925228047,0.031188024924307278,0.3236421085653317,2.119345230777186e-12,32.0,71.0,1.2187499999619142,2.218749999961914,1.357179339469837,SCOOTER,['NO PARKING'],osmnx,9,0,89,7,12.981302880582524,77.59837369708738,
624,POLICE_STATION::Rajajinagar,82,38,8,20,9.0,0.03773584905660377,1.125,504.0,0.11904761904738284,0.31698112941345913,road,2,7.0,1600.0,3200.0,2923.5352555886584,0.08639523262882975,0.49999999999998335,2.1062867576637085e-12,7.0,15.5,1.214285714112245,2.214285714112245,1.214285714255102,CAR,"['PARKING IN A MAIN ROAD', 'NO PARKING']",fallback,4,0,32,8,13.007111484210526,77.52682525,
369,POLICE_STATION::Cubbon Park,83,44,4,29,13.0,0.05471698113207547,3.25,186.0,0.32258064515955603,0.1696226409845157,unclassified,2,5.5,1650.0,3300.0,3207.478559479813,0.028036800157926867,0.7995666083329577,2.041708577830352e-12,18.0,26.0,0.44444444441975306,1.444444444419753,1.2859571066958737,SCOOTER,['NO PARKING'],osmnx,3,0,41,3,12.974967818181819,77.60427583636364,
41,"BTP024 - NPS, Vijayanagar",84,60,7,31,10.0,0.05849056603773585,1.4285714285714286,194.0,0.3092783505138697,0.18911949624483437,residential,2,7.0,1500.0,3000.0,2890.5808629025487,0.03647304569947163,0.4293089515250732,2.0382169187929785e-12,49.0,11.0,-0.775510204065806,1.0,1.2289295986452733,SCOOTER,['NO PARKING'],osmnx,5,0,55,8,12.985268855,77.54963280666668,
259,POLICE_STATION::Bellandur,85,75,9,47,25.0,0.08867924528301886,2.7777777777777777,67.0,0.8955223880463354,0.0990251571236043,secondary,2,7.0,1800.0,3600.0,3530.4673639679418,0.01931462112028859,0.5052322395489707,2.028430680975135e-12,4.0,35.5,7.8749999980312495,8.87499999803125,1.0714285714183673,CAR,['NO PARKING'],osmnx,1,0,74,7,12.90001818812421,77.675490821958,
99,BTP023 - Mahalaxmi Layout Entrance,86,41,5,40,35.0,0.07547169811320754,7.0,94.4,0.635593220338983,0.11874213817795892,residential,2,7.0,1500.0,3000.0,2951.4688055530146,0.016177064815989795,0.5592735461927074,1.956678882599652e-12,9.0,32.0,2.5555555552716047,3.5555555552716047,1.2145197700308439,SCOOTER,['WRONG PARKING'],osmnx,5,0,36,5,13.008117773170733,77.54854039512195,
224,BTP098 - Nayandahalli Junction,87,49,4,44,23.0,0.0830188679245283,5.75,94.4,0.635593220338983,0.1306163519957548,residential,2,7.0,1500.0,3000.0,2938.4237197822263,0.02052542673958435,0.34359060736391983,1.8797192707378767e-12,4.0,45.0,10.2499999974375,11.2499999974375,1.215104435673082,SCOOTER,['WRONG PARKING'],osmnx,1,0,48,8,12.940712863265306,77.52468388979592,
127,BTP042 - Minsk Square Junction (CTO),88,53,4,38,15.0,0.07169811320754717,3.75,186.0,0.32258064515955603,0.22226415025557228,residential,2,7.0,1500.0,3000.0,2915.347912596696,0.028217362468091922,0.32364210856533165,1.8060451404451267e-12,53.0,53.0,0.0,1.0,1.357179339469837,SCOOTER,['NO PARKING'],osmnx,6,0,47,5,12.981131041509434,77.59827861698112,
391,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",89,192,17,37,15.0,0.06981132075471698,0.8823529411764706,94.4,0.635593220338983,0.109836477814612,tertiary,2,7.0,1700.0,3400.0,3312.3629126990695,0.025775613912324857,0.4573963707981911,1.6832484068415832e-12,51.0,70.5,0.3823529411689735,1.3823529411689734,1.3631738205926858,CAR,['WRONG PARKING'],osmnx,14,0,173,9,12.992333326641583,77.55323286318433,
136,POLICE_STATION::Malleshwaram,90,52,8,30,18.0,0.05660377358490566,2.25,94.4,0.635593220338983,0.08905660363346919,living_street,2,7.0,1200.0,2400.0,2353.612274597545,0.019328218918098217,0.42398710584186333,1.553459393366125e-12,22.0,30.0,0.3636363636198347,1.3636363636198348,1.3573093967784222,CAR,['WRONG PARKING'],osmnx,1,0,51,5,13.007833026923077,77.57084105576922,
457,"BTP206 - Shankara Mutt Circle, Vijayanagar",91,73,6,64,32.0,0.12075471698113208,5.333333333333333,20.0,2.99999999985,0.04025157231563941,residential,2,7.0,1500.0,3000.0,2979.464608803937,0.006845130399018684,0.3790933289382817,1.4977795518776366e-12,72.0,1.0,-0.9861111110974151,1.0,1.2356427274250967,SCOOTER,['WRONG PARKING'],osmnx,2,0,71,6,12.998416657534246,77.54124579452055,
154,BTP028 - Vijayanagar Bus Stand Junction,92,38,6,35,24.0,0.0660377358490566,4.0,94.4,0.635593220338983,0.10389937090571405,primary,2,7.0,1900.0,3800.0,3698.62389954505,0.026677921172611474,0.5378541740815023,1.440537531807096e-12,5.0,33.0,5.5999999988799996,6.5999999988799996,1.3963557278767187,CAR,['WRONG PARKING'],osmnx,1,0,37,8,12.973025486842104,77.53866460526315,
4,POLICE_STATION::Pulikeshinagar(F.Town),93,227,24,76,58.0,0.14339622641509434,2.4166666666666665,23.8,2.52100840325542,0.056880503124481424,residential,2,7.0,1500.0,3000.0,2970.543130261517,0.009818956579824345,0.16988403502547644,1.3925027964412266e-12,46.0,45.0,-0.02173913043431002,1.0,1.0714285714183673,SCOOTER,['NO PARKING'],osmnx,13,0,214,8,12.995530915859032,77.61257689030838,
700,"BTP226 - 33rd Cross, 11th Main, Jayanagar",94,53,8,39,29.0,0.07358490566037736,3.625,94.4,0.635593220338983,0.11577358472350995,residential,2,7.0,1500.0,3000.0,2927.5400906497075,0.02415330311708941,0.2753237444045843,1.3805166824822903e-12,47.0,6.0,-0.8723404255133546,1.0,1.2463845213299325,CAR,['NO PARKING'],osmnx,0,0,53,8,12.926902215094339,77.58612681698114,
644,POLICE_STATION::Mahadevapura,95,79,14,39,18.0,0.07358490566037736,1.2857142857142858,175.5,0.3418803418783939,0.2152358484282653,tertiary,2,7.0,1700.0,3400.0,3233.260330102177,0.049041079381992425,0.16661919306620923,1.3548564463667012e-12,16.0,31.5,0.9687499999394531,1.968749999939453,1.3861129449053067,CAR,['NO PARKING'],osmnx,3,0,75,11,12.979188861881061,77.69516147685809,
408,BTP208 - Havanur Circle,96,36,3,28,22.0,0.052830188679245285,7.333333333333333,348.0,0.17241379310295285,0.3064150925632956,secondary,2,7.0,1800.0,3600.0,3337.358492126124,0.0729559744096675,0.24332806189444944,1.3446586484759646e-12,2.0,34.0,15.999999992,16.999999992,1.2454826485179389,CAR,['WRONG PARKING'],osmnx,1,0,35,3,12.987071429845605,77.53745029195002,
393,BTP135 - UCO Bank Junction,97,142,11,61,20.0,0.11509433962264151,1.8181818181818181,66.5,0.9022556390841766,0.12756289294229706,secondary,2,7.0,1800.0,3600.0,3518.041482960734,0.02276625473340088,0.15838556118137254,1.30990595463919e-12,37.0,34.0,-0.08108108107888971,1.0,1.2150951966293027,SCOOTER,['NO PARKING'],osmnx,7,0,134,8,12.936107884507042,77.61601190704225,
464,POLICE_STATION::Jeevanbheemanagar,98,69,11,38,18.0,0.07169811320754717,1.6363636363636365,94.4,0.635593220338983,0.11280503126906097,residential,2,7.0,1500.0,3000.0,2954.4575960780035,0.015180801307660419,0.42572676122002195,1.2517208973929613e-12,19.0,15.5,-0.1842105263060942,1.0,1.2161740326644535,SCOOTER,['NO PARKING'],osmnx,4,0,65,4,12.978101343478261,77.63954483188405,
218,BTP208 - Havanur Circle,99,84,12,43,15.0,0.08113207547169811,1.25,94.4,0.635593220338983,0.12764779854130584,secondary,2,7.0,1800.0,3600.0,3516.6121218219696,0.02316329949416862,0.29740309042064994,1.1931889622258291e-12,35.0,24.5,-0.2999999999914286,1.0,1.2382390012964188,SCOOTER,['WRONG PARKING'],osmnx,2,0,82,8,12.988330528571428,77.53745414166667,
266,POLICE_STATION::Malleshwaram,100,71,4,45,20.0,0.08490566037735849,5.0,94.4,0.635593220338983,0.13358490545020377,tertiary,2,7.0,1700.0,3400.0,3308.157017734781,0.027012641842997565,0.1994070446104901,1.1669225035755123e-12,71.0,71.0,0.0,1.0,1.3599453670382207,CAR,['NO PARKING'],osmnx,2,0,69,6,13.005618392957746,77.56896849859154,
144,POLICE_STATION::Kodigehalli,101,61,2,54,31.0,0.1018867924528302,15.5,45.666666666666664,1.3138686131099155,0.07754716975399684,secondary,2,9.0,1800.0,3600.0,3567.455614008496,0.009040107220137483,0.46876399888155995,1.1632098714886528e-12,61.0,61.0,0.0,1.0,1.3607586397893565,SCOOTER,['WRONG PARKING'],osmnx,3,0,58,3,13.070965298360655,77.58788824262295,
235,POLICE_STATION::HAL Old Airport,102,80,8,36,18.0,0.06792452830188679,2.25,94.4,0.635593220338983,0.10686792436016303,tertiary,2,7.0,1700.0,3400.0,3320.2574448807886,0.023453692682408156,0.36421826401027735,1.1464966083217127e-12,31.0,49.0,0.580645161271592,1.5806451612715922,1.29230304271011,CAR,['NO PARKING'],osmnx,0,0,80,7,12.950273177986853,77.69974689830354,
222,POLICE_STATION::Madiwala,103,86,11,53,24.0,0.1,2.1818181818181817,94.4,0.635593220338983,0.15733333308579558,tertiary,2,7.0,1700.0,3400.0,3294.346223880104,0.031074640035548495,0.11902998002370846,1.141040757557886e-12,1.0,42.5,41.4999999585,42.4999999585,1.3581342775589218,MOTOR CYCLE,['WRONG PARKING'],osmnx,2,0,83,7,12.906594509302327,77.62902934069767,
323,BTP096 - Gali Anjaneya Temple,104,175,18,39,15.0,0.07358490566037736,0.8333333333333334,139.0,0.4316546762558874,0.17047169771950785,trunk,2,7.0,2100.0,4200.0,4065.0448628646473,0.03213217550864789,0.3376073353626465,1.1178252703348108e-12,43.0,44.5,0.03488372092942131,1.0348837209294213,1.2022187098143344,SCOOTER,['WRONG PARKING'],osmnx,4,0,171,11,12.953190102285713,77.54218438857143,
178,POLICE_STATION::HAL Old Airport,105,79,3,49,49.0,0.09245283018867924,16.333333333333332,94.4,0.635593220338983,0.14545911926799968,trunk,3,10.5,2100.0,6300.0,6137.822288304997,0.0257424939199965,0.606072724681966,1.0928487705934417e-12,79.0,79.0,0.0,1.0,1.481200946583179,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,0,0,79,7,12.939760343037975,77.69559861265822,
477,BTP032 - Windsor Circle,106,42,7,40,20.0,0.07547169811320754,2.857142857142857,94.4,0.635593220338983,0.11874213817795892,residential,2,7.0,1500.0,3000.0,2916.274676051788,0.027908441316394694,0.16934102483507535,1.0414883190329385e-12,28.0,14.0,-0.49999999998214284,1.0,1.357266991936461,CAR,['WRONG PARKING'],osmnx,3,0,39,4,12.996851547619046,77.58409357380953,
82,POLICE_STATION::Malleshwaram,107,44,6,41,18.0,0.07735849056603773,3.0,94.4,0.635593220338983,0.12171069163240789,primary,2,7.0,1900.0,3800.0,3696.538008835569,0.027226839780369327,0.2606328350309596,9.97231705296729e-13,2.0,42.0,19.99999999,20.99999999,1.218668574484861,CAR,['NO PARKING'],osmnx,0,0,44,8,12.99966464090909,77.57132123636364,
165,BTP104 - Medical College Circle,108,335,28,145,45.0,0.27358490566037735,1.6071428571428572,5.0,11.9999999976,0.022798742141024633,secondary,2,7.0,1800.0,3600.0,3582.429899022868,0.0048805836050352935,0.09017866063553202,9.742931436503662e-13,26.0,94.33333333333333,2.6282051281040433,3.6282051281040433,1.3258614843728518,SCOOTER,['WRONG PARKING'],osmnx,12,0,322,16,12.959297089850745,77.57687235044776,
262,POLICE_STATION::Malleshwaram,109,148,15,65,31.0,0.12264150943396226,2.066666666666667,19.5,3.076923076765286,0.03985849055512775,residential,2,7.0,1500.0,3000.0,2973.199397184618,0.008933534272124288,0.17791295866357723,9.511607996294362e-13,101.0,23.5,-0.76732673266567,1.0,1.3572831010384352,CAR,['WRONG PARKING'],osmnx,8,0,138,7,13.007132071621623,77.57046807770271,
277,POLICE_STATION::Sadashivanagar,110,63,8,54,40.0,0.1018867924528302,5.0,63.0,0.9523809523658353,0.10698113196483962,tertiary,2,7.0,1700.0,3400.0,3314.798382849607,0.02505929916216698,0.11387375505915713,9.070386760481346e-13,8.0,55.0,5.874999999265625,6.874999999265625,1.5653311736803834,CAR,['WRONG PARKING'],osmnx,1,0,62,5,13.027838233333334,77.57445424603175,
411,POLICE_STATION::Mahadevapura,111,39,1,39,39.0,0.07358490566037736,39.0,94.4,0.635593220338983,0.11577358472350995,primary,2,7.0,1900.0,3800.0,3745.692434953939,0.014291464486064887,0.5037824157969047,8.913739557430827e-13,39.0,39.0,0.0,1.0,1.1434053261009725,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",osmnx,0,0,39,2,12.98794847948718,77.73408087948718,
563,POLICE_STATION::Malleshwaram,112,132,15,86,30.0,0.16226415094339622,2.0,6.0,9.999999998333333,0.016226415095421384,residential,2,7.0,1500.0,3000.0,2988.441313404458,0.003852895532179379,0.2044156954337714,8.464795912704046e-13,26.0,53.0,1.0384615384215976,2.038461538421598,1.3579144356966864,CAR,['WRONG PARKING'],osmnx,2,0,130,8,12.998955842424241,77.57006857424243,
206,"BTP095 - Satellite Bus Stand, Mysore Road",113,162,15,57,19.0,0.10754716981132076,1.2666666666666666,34.0,1.7647058823010382,0.06094339619367295,trunk,2,7.0,2100.0,4200.0,4153.457302617258,0.011081594615173995,0.3376073353626465,8.332914204937067e-13,5.0,78.5,14.699999997059999,15.699999997059999,1.2022187098143344,SCOOTER,['WRONG PARKING'],osmnx,5,1,153,11,12.953292750154924,77.54247975876544,
434,POLICE_STATION::Jeevanbheemanagar,114,116,11,67,33.0,0.12641509433962264,3.0,10.5,5.714285713741496,0.02212264150766942,primary,2,7.0,1900.0,3800.0,3782.058319782784,0.00472149479426609,0.45017828183171915,8.163346997224679e-13,40.0,76.0,0.8999999999775001,1.8999999999775001,1.3702938385265724,PASSENGER AUTO,['NO PARKING'],osmnx,4,0,112,6,12.959644167241379,77.64900728362069,
