st_dbscan_cluster_id,cluster_label,records,severity_sum,severity_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,latitude_mean,longitude_mean,start_time_ist,end_time_ist
729,POLICE_STATION::Banaswadi,24,25.0,1.0416666666666667,23,CAR,Banaswadi,No Junction,12.9797819375,77.652646075,2024-01-03 07:11:46+05:30,2024-01-06 05:12:46+05:30
310,BTP218 - Syndicate Bank Junction,24,24.0,1.0,24,SCOOTER,Wilson Garden,No Junction,12.9374591625,77.58518636666666,2024-01-07 11:40:46+05:30,2024-01-11 12:29:46+05:30
516,POLICE_STATION::Kamakshipalya,24,24.0,1.0,23,SCOOTER,Kamakshipalya,No Junction,12.986892974999998,77.51944154583333,2023-12-07 10:55:46+05:30,2023-12-07 14:49:46+05:30
633,POLICE_STATION::K.G. Halli,24,24.0,1.0,23,CAR,K.G. Halli,No Junction,13.034813704166666,77.6246357875,2023-12-21 03:55:46+05:30,2023-12-24 04:22:46+05:30
238,POLICE_STATION::Mahadevapura,23,46.0,2.0,23,SCOOTER,Mahadevapura,No Junction,12.98669929130435,77.69011605652172,2024-01-25 01:17:46+05:30,2024-01-25 01:28:46+05:30
478,POLICE_STATION::Yelahanka,23,46.0,2.0,22,MAXI-CAB,Yelahanka,No Junction,13.119675404347827,77.60996100434785,2023-11-15 04:34:46+05:30,2023-11-18 04:01:46+05:30
652,POLICE_STATION::Byatarayanapura,23,46.0,2.0,23,LGV,Byatarayanapura,No Junction,12.949865021739129,77.52259360434783,2023-12-25 04:44:46+05:30,2023-12-25 05:01:46+05:30
616,BTP009 - Prakash Nagar Junction,23,45.0,1.9565217391304348,22,SCOOTER,Rajajinagar,BTP009 - Prakash Nagar Junction,12.992591665217391,77.5577632173913,2023-11-25 04:08:46+05:30,2023-11-29 07:34:46+05:30
92,POLICE_STATION::Banaswadi,23,44.0,1.9130434782608696,21,SCOOTER,Banaswadi,No Junction,12.993987852173909,77.66313821304348,2024-03-10 16:36:46+05:30,2024-03-16 02:08:46+05:30
152,"BTP095 - Satellite Bus Stand, Mysore Road",23,44.0,1.9130434782608696,23,SCOOTER,Byatarayanapura,"BTP095 - Satellite Bus Stand, Mysore Road",12.953749917391306,77.54325060434782,2024-01-31 01:59:46+05:30,2024-02-01 11:47:46+05:30
111,POLICE_STATION::Yeshwanthpura,23,39.0,1.6956521739130435,23,SCOOTER,Yeshwanthpura,No Junction,13.018606331908117,77.55788867672459,2023-11-12 05:12:46+05:30,2023-11-18 10:16:46+05:30
115,BTP166 - Coffee Board Junction,23,38.0,1.6521739130434783,23,CAR,Cubbon Park,BTP166 - Coffee Board Junction,12.985688100000004,77.59447585217391,2023-11-12 09:16:46+05:30,2023-11-18 07:06:46+05:30
707,POLICE_STATION::Bellandur,23,38.0,1.6521739130434783,23,SCOOTER,Bellandur,No Junction,12.89885629130435,77.67543354347826,2023-12-31 04:06:46+05:30,2024-01-01 07:34:46+05:30
789,POLICE_STATION::HAL Old Airport,23,35.0,1.5217391304347827,23,PASSENGER AUTO,HAL Old Airport,No Junction,12.936522,77.69234467391306,2023-11-21 04:45:46+05:30,2023-11-25 05:52:46+05:30
88,POLICE_STATION::Sheshadripuram,23,34.0,1.4782608695652173,23,SCOOTER,Sheshadripuram,No Junction,12.99634292173913,77.56319295652175,2024-03-15 09:32:46+05:30,2024-03-15 11:39:46+05:30
300,POLICE_STATION::Yeshwanthpura,23,33.0,1.434782608695652,22,CAR,Yeshwanthpura,No Junction,13.030651125340171,77.53626560188894,2024-03-11 01:19:46+05:30,2024-03-16 10:20:46+05:30
301,BTP118 - Basappa Circle,23,32.0,1.391304347826087,18,SCOOTER,City Market,BTP118 - Basappa Circle,12.957011147826089,77.57737749565219,2024-01-10 04:07:46+05:30,2024-01-12 11:59:46+05:30
524,BTP032 - Windsor Circle,23,32.0,1.391304347826087,22,CAR,Sheshadripuram,BTP032 - Windsor Circle,12.996424065217388,77.58442989130437,2023-11-15 10:15:46+05:30,2023-11-21 09:33:46+05:30
207,POLICE_STATION::Jeevanbheemanagar,23,30.0,1.3043478260869565,23,CAR,Jeevanbheemanagar,No Junction,12.970463913043478,77.64607909130436,2024-01-26 14:31:46+05:30,2024-01-31 08:35:46+05:30
220,BTP054 - Shivananda Circle,23,26.0,1.1304347826086956,23,CAR,High ground,BTP054 - Shivananda Circle,12.98380595217391,77.57792479565218,2024-01-23 01:43:46+05:30,2024-01-26 08:56:46+05:30
156,BTP047 - Vidhan Soudha Metro Station,23,25.0,1.0869565217391304,23,CAR,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,12.979746660869562,77.59254580434784,2024-01-28 11:06:46+05:30,2024-01-31 05:54:46+05:30
273,POLICE_STATION::Hebbala,23,25.0,1.0869565217391304,23,SCOOTER,Hebbala,No Junction,13.071436004347827,77.59298486521739,2024-01-15 04:35:46+05:30,2024-01-21 11:10:46+05:30
105,BTP096 - Gali Anjaneya Temple,23,24.0,1.0434782608695652,23,PASSENGER AUTO,Byatarayanapura,BTP096 - Gali Anjaneya Temple,12.952238121739134,77.54084559130435,2024-03-14 16:25:46+05:30,2024-03-16 02:38:46+05:30
453,POLICE_STATION::Rajajinagar,23,23.0,1.0,21,CAR,Rajajinagar,No Junction,13.00791759130435,77.5267156478261,2023-12-02 10:41:46+05:30,2023-12-06 10:52:46+05:30
526,POLICE_STATION::Jeevanbheemanagar,23,23.0,1.0,23,PASSENGER AUTO,Jeevanbheemanagar,No Junction,12.959781752173916,77.6490017173913,2023-11-12 05:38:46+05:30,2023-11-21 11:31:46+05:30
564,POLICE_STATION::Jeevanbheemanagar,23,23.0,1.0,23,CAR,Jeevanbheemanagar,No Junction,12.970572382608694,77.6461033826087,2023-11-18 13:04:46+05:30,2023-11-24 12:53:46+05:30
708,BTP130 - GD Mara Junction,23,23.0,1.0,23,SCOOTER,Mico Layout,BTP130 - GD Mara Junction,12.907731326086958,77.60075574347826,2023-12-31 08:17:46+05:30,2023-12-31 10:52:46+05:30
712,"BTP190 - 36th Cross, 4th Main, Jayanagar",23,23.0,1.0,23,SCOOTER,Jayanagara,"BTP190 - 36th Cross, 4th Main, Jayanagar",12.922509995652174,77.58073721304349,2023-12-31 05:03:46+05:30,2023-12-31 05:21:46+05:30
542,"BTP179 - 9th Block, 28th Main, Jayanagar",22,56.0,2.5454545454545454,22,CAR,Jayanagara,"BTP179 - 9th Block, 28th Main, Jayanagar",12.91704953181818,77.59592615000001,2023-11-17 03:23:46+05:30,2023-11-21 08:35:46+05:30
168,"BTP170 - Dr. Bheem Rao Palace, Chord Road",22,44.0,2.0,22,CAR,Vijayanagara,"BTP170 - Dr. Bheem Rao Palace, Chord Road",12.992348931818183,77.55087959090909,2024-02-01 00:50:46+05:30,2024-02-01 00:55:46+05:30
387,POLICE_STATION::Yelahanka,22,44.0,2.0,22,OTHERS,Yelahanka,No Junction,13.097766004545456,77.59889065454546,2023-11-17 03:13:46+05:30,2023-11-23 02:19:46+05:30
614,POLICE_STATION::Bellandur,22,44.0,2.0,22,SCOOTER,Bellandur,No Junction,12.906814786363638,77.6967522,2023-12-17 08:31:46+05:30,2023-12-22 12:47:46+05:30
714,POLICE_STATION::R.T. Nagar,22,44.0,2.0,20,CAR,R.T. Nagar,No Junction,13.016783113636363,77.5894741181818,2023-12-28 09:03:46+05:30,2023-12-29 03:28:46+05:30
158,POLICE_STATION::Malleshwaram,22,43.0,1.9545454545454546,22,CAR,Malleshwaram,No Junction,13.001114863636362,77.5693962136364,2024-01-25 10:49:46+05:30,2024-01-30 09:50:46+05:30
176,POLICE_STATION::Yeshwanthpura,22,43.0,1.9545454545454546,21,MOTOR CYCLE,Yeshwanthpura,No Junction,13.03060250909091,77.53643995909093,2024-01-29 10:16:46+05:30,2024-02-03 13:45:46+05:30
256,POLICE_STATION::Hulimavu,22,43.0,1.9545454545454546,21,SCOOTER,Hulimavu,No Junction,12.873019849513812,77.59418228147915,2024-01-18 01:08:46+05:30,2024-01-23 03:23:46+05:30
312,POLICE_STATION::Sadashivanagar,22,42.0,1.9090909090909092,22,CAR,Sadashivanagar,No Junction,13.027929904545454,77.57380153181818,2024-01-09 12:21:46+05:30,2024-01-11 11:41:46+05:30
93,POLICE_STATION::Bellandur,22,37.0,1.6818181818181819,22,CAR,Bellandur,No Junction,12.90988923181818,77.68686723181817,2023-11-19 09:19:46+05:30,2023-11-22 04:22:46+05:30
671,POLICE_STATION::Sadashivanagar,22,37.0,1.6818181818181819,22,CAR,Sadashivanagar,No Junction,13.028115636363635,77.57265875454547,2023-12-26 08:47:46+05:30,2023-12-31 10:45:46+05:30
173,BTP010 - Rajajinagar Entrance,22,36.0,1.6363636363636365,22,MOTOR CYCLE,Rajajinagar,BTP010 - Rajajinagar Entrance,12.984574445454543,77.5600900909091,2024-01-31 03:23:46+05:30,2024-02-01 10:16:46+05:30
716,POLICE_STATION::Shivajinagar,22,34.0,1.5454545454545454,21,CAR,Shivajinagar,No Junction,12.98020167272727,77.61373225909091,2023-12-30 11:05:46+05:30,2024-01-01 10:23:46+05:30
403,POLICE_STATION::Sheshadripuram,22,32.0,1.4545454545454546,22,SCOOTER,Sheshadripuram,No Junction,12.996323181818182,77.56306893636362,2023-11-29 05:38:46+05:30,2023-11-29 09:45:46+05:30
660,BTP032 - Windsor Circle,22,32.0,1.4545454545454546,20,CAR,Sheshadripuram,BTP032 - Windsor Circle,12.996445136363638,77.5844967590909,2023-12-23 09:38:46+05:30,2024-01-01 06:35:46+05:30
709,BTP220 - Puttanna Junction,22,27.0,1.2272727272727273,21,SCOOTER,Jayanagara,BTP220 - Puttanna Junction,12.929839204545452,77.58366316363636,2023-12-30 10:23:46+05:30,2024-01-03 13:12:46+05:30
415,POLICE_STATION::Jeevanbheemanagar,22,25.0,1.1363636363636365,22,SCOOTER,Jeevanbheemanagar,No Junction,12.971749854545452,77.6580992409091,2023-11-15 06:51:46+05:30,2023-11-17 06:02:46+05:30
683,POLICE_STATION::Pulikeshinagar(F.Town),22,25.0,1.1363636363636365,22,SCOOTER,Pulikeshinagar(F.Town),No Junction,12.995586372727274,77.61379756818182,2023-12-28 08:27:46+05:30,2024-01-03 09:04:46+05:30
72,POLICE_STATION::Kamakshipalya,22,24.0,1.0909090909090908,22,SCOOTER,Kamakshipalya,No Junction,12.989317945454543,77.50049812272727,2024-03-14 06:39:46+05:30,2024-03-15 08:04:46+05:30
604,POLICE_STATION::Yeshwanthpura,22,24.0,1.0909090909090908,22,MOTOR CYCLE,Yeshwanthpura,No Junction,13.027445245454546,77.54250544090907,2023-11-23 01:42:46+05:30,2023-11-29 02:14:46+05:30
505,"BTP145 - Sri Hatti Maramma Circle, Domluru",22,23.0,1.0454545454545454,22,CAR,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",12.961131940909093,77.63674281363637,2023-12-07 09:07:46+05:30,2023-12-11 03:56:46+05:30
215,"BTP101 - Blood Bank Circle, KH Road",22,22.0,1.0,21,SCOOTER,Ashok Nagar,"BTP101 - Blood Bank Circle, KH Road",12.961984781818181,77.59634661818183,2024-01-24 06:50:46+05:30,2024-01-27 03:46:46+05:30
331,POLICE_STATION::Electronic City,21,42.0,2.0,21,LORRY/GOODS VEHICLE,Electronic City,No Junction,12.88718600779048,77.64967811483254,2024-03-10 11:33:46+05:30,2024-03-10 11:56:46+05:30
107,POLICE_STATION::Yelahanka,21,41.0,1.9523809523809523,21,MOTOR CYCLE,Yelahanka,No Junction,13.093943976190477,77.5943195047619,2024-03-15 11:35:46+05:30,2024-03-18 07:12:46+05:30
428,POLICE_STATION::Bellandur,21,40.0,1.9047619047619047,21,CAR,Bellandur,No Junction,12.921056523809526,77.6652486142857,2023-11-10 06:44:46+05:30,2023-11-16 12:13:46+05:30
51,POLICE_STATION::Kodigehalli,21,37.0,1.7619047619047619,16,CAR,Kodigehalli,No Junction,13.02715342380952,77.57871187619047,2023-11-15 15:01:46+05:30,2023-11-22 03:20:46+05:30
441,BTP119 - Minerva Circle,21,36.0,1.7142857142857142,21,CAR,City Market,BTP119 - Minerva Circle,12.95610916190476,77.58085333333331,2023-12-03 06:45:46+05:30,2023-12-06 08:32:46+05:30
620,POLICE_STATION::Sadashivanagar,21,36.0,1.7142857142857142,21,SCOOTER,Sadashivanagar,No Junction,13.02812055714286,77.5728588,2023-11-22 11:15:46+05:30,2023-11-30 07:14:46+05:30
48,POLICE_STATION::Chikkajala,21,35.0,1.6666666666666667,21,CAR,Chikkajala,No Junction,13.190879280952382,77.64589617619046,2023-11-15 02:20:46+05:30,2023-11-20 10:09:46+05:30
150,BTP023 - Mahalaxmi Layout Entrance,21,35.0,1.6666666666666667,21,SCOOTER,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,13.008328352380952,77.54864377619046,2024-01-30 06:52:46+05:30,2024-01-31 10:01:46+05:30
200,POLICE_STATION::Magadi Road,21,35.0,1.6666666666666667,21,SCOOTER,Magadi Road,No Junction,12.964193652380951,77.5512216857143,2024-01-27 05:38:46+05:30,2024-01-30 07:52:46+05:30
137,POLICE_STATION::Mahadevapura,21,33.0,1.5714285714285714,21,CAR,Mahadevapura,No Junction,12.97907705238095,77.69509269999998,2024-01-27 01:33:46+05:30,2024-02-01 12:07:46+05:30
541,POLICE_STATION::Mahadevapura,21,33.0,1.5714285714285714,21,PASSENGER AUTO,Mahadevapura,No Junction,12.99516805238095,77.69716740000001,2023-11-13 12:48:46+05:30,2023-11-19 13:08:46+05:30
737,"BTP099 - Cash Pharmacy, Residency Road",21,31.0,1.4761904761904763,21,CAR,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",12.968951790476192,77.6023795904762,2024-01-03 08:55:46+05:30,2024-01-05 09:00:46+05:30
321,POLICE_STATION::Ashok Nagar,21,29.0,1.380952380952381,21,SCOOTER,Ashok Nagar,No Junction,12.97326211904762,77.60713350476192,2023-12-31 13:24:46+05:30,2024-01-03 11:42:46+05:30
470,BTP096 - Gali Anjaneya Temple,21,29.0,1.380952380952381,21,SCOOTER,Byatarayanapura,BTP096 - Gali Anjaneya Temple,12.952400666666666,77.54110091904762,2023-11-10 05:40:46+05:30,2023-11-15 05:23:46+05:30
528,POLICE_STATION::Thalagattapura,21,29.0,1.380952380952381,20,SCOOTER,Thalagattapura,No Junction,12.888092295238096,77.56215407619047,2023-11-11 12:15:46+05:30,2023-11-17 11:36:46+05:30
159,POLICE_STATION::Jalahalli,21,28.0,1.3333333333333333,19,SCOOTER,Jalahalli,No Junction,13.050473333333333,77.52551848095239,2024-01-30 10:12:46+05:30,2024-01-31 03:31:46+05:30
503,BTP192 - Urvashi Theater,21,24.0,1.1428571428571428,20,SCOOTER,Wilson Garden,BTP192 - Urvashi Theater,12.955193685714287,77.5856248904762,2023-11-10 03:47:46+05:30,2023-11-16 10:31:46+05:30
597,POLICE_STATION::Byatarayanapura,21,24.0,1.1428571428571428,21,SCOOTER,Byatarayanapura,No Junction,12.956961066666665,77.51861396666665,2023-12-15 10:59:46+05:30,2023-12-17 06:32:46+05:30
530,BTP219 - Canara Bank Junction,21,22.0,1.0476190476190477,21,CAR,Jayanagara,BTP219 - Canara Bank Junction,12.931506266666666,77.58603991904762,2023-12-07 09:41:46+05:30,2023-12-12 15:43:46+05:30
687,BTP028 - Vijayanagar Bus Stand Junction,21,22.0,1.0476190476190477,21,SCOOTER,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,12.971662852380948,77.53715907142855,2023-12-28 09:09:46+05:30,2023-12-31 07:35:46+05:30
448,"BTP148 - 17th Main, Doopanahalli Bus Stop",21,21.0,1.0,21,MAXI-CAB,Jeevanbheemanagar,No Junction,12.959665404761903,77.6456554904762,2023-12-02 04:52:46+05:30,2023-12-07 03:33:46+05:30
495,POLICE_STATION::Bellandur,21,21.0,1.0,21,MAXI-CAB,Bellandur,No Junction,12.922878847619044,77.67016619523808,2023-11-18 04:38:46+05:30,2023-11-18 04:49:46+05:30
500,POLICE_STATION::Bellandur,21,21.0,1.0,20,CAR,Bellandur,No Junction,12.912344233333334,77.68126265714287,2023-11-11 09:28:46+05:30,2023-11-13 02:58:46+05:30
583,POLICE_STATION::Halasur,21,21.0,1.0,21,CAR,Halasur,No Junction,12.97232774761905,77.62596747619048,2023-11-21 08:08:46+05:30,2023-11-29 07:59:46+05:30
146,POLICE_STATION::Mahadevapura,20,51.0,2.55,20,SCOOTER,Mahadevapura,No Junction,12.996296505,77.668533275,2024-01-30 01:10:46+05:30,2024-02-01 16:45:46+05:30
739,POLICE_STATION::HAL Old Airport,20,46.0,2.3,20,SCOOTER,HAL Old Airport,No Junction,12.95173632,77.70006316500002,2024-01-06 03:06:46+05:30,2024-01-12 03:24:46+05:30
196,POLICE_STATION::HAL Old Airport,20,40.0,2.0,20,SCOOTER,HAL Old Airport,No Junction,12.93706402,77.70241340999999,2024-01-29 13:37:46+05:30,2024-02-01 12:37:46+05:30
208,"BTP001 - 10th Cross, Dr. Rajkumar Road",20,40.0,2.0,20,CAR,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",13.002972510000003,77.55331881,2024-01-27 08:59:46+05:30,2024-01-28 08:02:46+05:30
330,POLICE_STATION::Pulikeshinagar(F.Town),20,40.0,2.0,20,CAR,Pulikeshinagar(F.Town),No Junction,12.994346920000002,77.609663465,2024-02-26 03:18:46+05:30,2024-02-26 03:40:46+05:30
333,POLICE_STATION::Yelahanka,20,40.0,2.0,20,CAR,Yelahanka,No Junction,13.097199470000001,77.599387865,2024-03-11 02:17:46+05:30,2024-03-14 02:13:46+05:30
380,POLICE_STATION::HAL Old Airport,20,40.0,2.0,20,CAR,HAL Old Airport,No Junction,12.947282724999999,77.69867983499998,2023-11-16 06:42:46+05:30,2023-11-17 04:39:46+05:30
471,POLICE_STATION::Jeevanbheemanagar,20,40.0,2.0,20,CAR,Jeevanbheemanagar,No Junction,12.959418765,77.65602405,2023-12-25 01:05:46+05:30,2023-12-25 19:00:46+05:30
577,BTP028 - Vijayanagar Bus Stand Junction,20,40.0,2.0,19,CAR,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,12.973556235,77.54013974,2023-11-23 09:14:46+05:30,2023-11-23 09:22:46+05:30
622,BTP018 - Dhobi Ghat Junction,20,40.0,2.0,20,CAR,Vijayanagara,BTP018 - Dhobi Ghat Junction,12.98856413,77.54790541999999,2023-12-20 01:50:46+05:30,2023-12-20 02:25:46+05:30
651,POLICE_STATION::HAL Old Airport,20,40.0,2.0,20,MOTOR CYCLE,HAL Old Airport,No Junction,12.967386199999998,77.716176425,2023-12-24 08:04:46+05:30,2023-12-28 04:40:46+05:30
688,POLICE_STATION::Mahadevapura,20,40.0,2.0,19,MAXI-CAB,Mahadevapura,No Junction,12.97424603,77.71093716,2023-12-24 08:02:46+05:30,2023-12-28 03:42:46+05:30
753,POLICE_STATION::Hulimavu,20,40.0,2.0,18,FACTORY BUS,Hulimavu,No Junction,12.880726724999999,77.64486862999999,2024-01-14 13:10:46+05:30,2024-01-20 02:41:46+05:30
715,POLICE_STATION::Yelahanka,20,39.0,1.95,20,MOTOR CYCLE,Yelahanka,No Junction,13.09409192,77.59441341499999,2023-12-31 08:31:46+05:30,2023-12-31 08:50:46+05:30
50,BTP076 - Hudson Circle,20,38.0,1.9,20,SCOOTER,Cubbon Park,BTP076 - Hudson Circle,12.968072265,77.58875191,2024-03-14 07:24:46+05:30,2024-03-14 10:37:46+05:30
284,POLICE_STATION::Bellandur,20,38.0,1.9,20,SCOOTER,Bellandur,No Junction,12.920921486196722,77.66574049449875,2024-01-09 02:46:46+05:30,2024-01-16 08:12:46+05:30
117,POLICE_STATION::K.R. Pura,20,36.0,1.8,20,CAR,K.R. Pura,No Junction,13.005649205000001,77.68564807,2024-03-13 02:21:46+05:30,2024-03-16 04:47:46+05:30
66,"BTP022 - Marenahalli Junction, Vijayanagar",20,33.0,1.65,20,SCOOTER,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",12.968472980000001,77.53702788,2024-03-13 07:20:46+05:30,2024-03-16 10:29:46+05:30
656,POLICE_STATION::Yeshwanthpura,20,26.0,1.3,18,CAR,Yeshwanthpura,No Junction,13.018380845701804,77.55846866452403,2023-12-25 05:03:46+05:30,2023-12-31 12:17:46+05:30
400,POLICE_STATION::Sheshadripuram,20,25.0,1.25,20,SCOOTER,Sheshadripuram,No Junction,12.996271894999998,77.563142595,2023-11-21 10:43:46+05:30,2023-11-22 09:04:46+05:30
491,POLICE_STATION::Rajajinagar,20,24.0,1.2,19,CAR,Rajajinagar,No Junction,13.02053072,77.53723774500001,2023-11-11 05:24:46+05:30,2023-11-16 02:18:46+05:30
98,POLICE_STATION::Hulimavu,20,23.0,1.15,18,MOTOR CYCLE,Hulimavu,No Junction,12.87620158,77.59541145,2023-11-17 07:40:46+05:30,2023-11-17 12:32:46+05:30
346,POLICE_STATION::Yeshwanthpura,20,23.0,1.15,20,MOTOR CYCLE,Yeshwanthpura,No Junction,13.033379459999997,77.55820538,2024-01-22 04:00:46+05:30,2024-01-22 05:05:46+05:30
463,POLICE_STATION::Bellandur,20,21.0,1.05,20,MAXI-CAB,Bellandur,No Junction,12.928055245,77.679648545,2023-12-06 01:38:46+05:30,2023-12-06 06:00:46+05:30
703,BTP058 - Subbanna Junction,20,21.0,1.05,20,CAR,High ground,BTP058 - Subbanna Junction,12.983557215,77.577222395,2023-12-28 03:37:46+05:30,2024-01-02 11:05:46+05:30
352,POLICE_STATION::K.G. Halli,20,20.0,1.0,17,CAR,K.G. Halli,No Junction,13.034617975000003,77.62393448499999,2023-11-28 04:46:46+05:30,2023-12-01 04:32:46+05:30
648,"BTP148 - 17th Main, Doopanahalli Bus Stop",20,20.0,1.0,20,CAR,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",12.966507329999999,77.64158729,2023-12-21 08:11:46+05:30,2023-12-24 14:44:46+05:30
740,"BTP179 - 9th Block, 28th Main, Jayanagar",19,67.0,3.526315789473684,19,SCOOTER,Jayanagara,"BTP179 - 9th Block, 28th Main, Jayanagar",12.916910573684213,77.59603514210526,2024-01-04 09:56:46+05:30,2024-01-06 10:24:46+05:30
455,POLICE_STATION::Wilson Garden,19,38.0,2.0,19,CAR,Wilson Garden,No Junction,12.944711294736841,77.58578746842106,2023-12-04 02:42:46+05:30,2023-12-05 10:36:46+05:30
529,POLICE_STATION::Chikkabanavara,19,38.0,2.0,19,SCOOTER,Chikkabanavara,No Junction,13.085203484210528,77.48646901578948,2023-11-15 05:09:46+05:30,2023-11-15 05:11:46+05:30
584,"BTP197 - 9th Cross, 24th Main, JP Nagar",19,38.0,2.0,19,SCOOTER,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",12.910628731578948,77.58506854210526,2023-12-15 09:14:46+05:30,2023-12-16 04:47:46+05:30
665,POLICE_STATION::Electronic City,19,38.0,2.0,15,CAR,Electronic City,No Junction,12.88094372631579,77.6452064368421,2023-12-24 11:12:46+05:30,2023-12-28 08:22:46+05:30
706,POLICE_STATION::Byatarayanapura,19,38.0,2.0,19,SCOOTER,Byatarayanapura,No Junction,12.935966010526315,77.51833547894736,2023-12-28 01:06:46+05:30,2023-12-29 10:20:46+05:30
269,BTP167 - JC Road Junction,19,37.0,1.9473684210526316,19,SCOOTER,City Market,BTP167 - JC Road Junction,12.958134836842106,77.58125566842104,2024-01-19 06:22:46+05:30,2024-01-24 06:10:46+05:30
513,POLICE_STATION::Bellandur,19,36.0,1.894736842105263,19,CAR,Bellandur,No Junction,12.903645915789474,77.70413921052632,2023-12-05 08:58:46+05:30,2023-12-10 12:27:46+05:30
642,POLICE_STATION::R.T. Nagar,19,35.0,1.8421052631578947,19,CAR,R.T. Nagar,No Junction,13.027622363157896,77.58596883684211,2023-12-20 10:56:46+05:30,2023-12-24 12:26:46+05:30
552,POLICE_STATION::Halasur,19,34.0,1.7894736842105263,19,CAR,Halasur,No Junction,12.976316878947369,77.6264914368421,2023-12-10 04:51:46+05:30,2023-12-12 08:48:46+05:30
487,POLICE_STATION::Jeevanbheemanagar,19,32.0,1.6842105263157894,18,CAR,Jeevanbheemanagar,No Junction,12.970372742105264,77.64691428421054,2023-11-10 13:50:46+05:30,2023-11-12 10:08:46+05:30
517,"BTP210 - 50th cross, 12th Main , Rajajinagar",19,32.0,1.6842105263157894,19,CAR,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",12.987202736842105,77.55577327894734,2023-12-06 06:58:46+05:30,2023-12-12 04:19:46+05:30
726,BTP010 - Rajajinagar Entrance,19,32.0,1.6842105263157894,19,CAR,Rajajinagar,BTP010 - Rajajinagar Entrance,12.985126389473685,77.56013851578946,2024-01-02 09:34:46+05:30,2024-01-04 09:32:46+05:30
161,POLICE_STATION::Jnanabharathi,19,28.0,1.4736842105263157,19,CAR,Jnanabharathi,No Junction,12.960923826315788,77.51173335263157,2024-01-27 05:18:46+05:30,2024-02-03 12:04:46+05:30
216,BTP042 - Minsk Square Junction (CTO),19,28.0,1.4736842105263157,19,SCOOTER,Shivajinagar,BTP042 - Minsk Square Junction (CTO),12.981593357894736,77.59857037894737,2024-01-24 08:17:46+05:30,2024-01-27 04:49:46+05:30
281,BTP069 - MC Circle,19,28.0,1.4736842105263157,19,CAR,Vijayanagara,BTP069 - MC Circle,12.974539184210526,77.54783481578947,2024-01-15 03:18:46+05:30,2024-01-15 10:03:46+05:30
467,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",19,28.0,1.4736842105263157,19,CAR,Jayanagara,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",12.917383521052633,77.57812504736842,2023-12-06 05:08:46+05:30,2023-12-09 06:12:46+05:30
576,POLICE_STATION::Rajajinagar,19,27.0,1.4210526315789473,18,SCOOTER,Rajajinagar,No Junction,13.0085033,77.54301578421052,2023-11-23 03:58:46+05:30,2023-11-27 04:45:46+05:30
539,POLICE_STATION::Rajajinagar,19,25.0,1.3157894736842106,18,SCOOTER,Rajajinagar,No Junction,13.008469426315788,77.5427853263158,2023-11-15 03:39:46+05:30,2023-11-19 12:50:46+05:30
557,"BTP102 - BMTC Junction, KH Road",19,25.0,1.3157894736842106,19,SCOOTER,Wilson Garden,"BTP102 - BMTC Junction, KH Road",12.954656805263157,77.59294584736843,2023-11-18 09:05:46+05:30,2023-11-23 09:44:46+05:30
567,POLICE_STATION::Pulikeshinagar(F.Town),19,25.0,1.3157894736842106,19,CAR,Pulikeshinagar(F.Town),No Junction,12.995121589473683,77.61477327368421,2023-12-10 09:33:46+05:30,2023-12-17 08:59:46+05:30
315,POLICE_STATION::Sheshadripuram,19,23.0,1.2105263157894737,19,SCOOTER,Sheshadripuram,No Junction,12.996344084210527,77.56316521578947,2024-01-11 05:45:46+05:30,2024-01-11 12:05:46+05:30
679,POLICE_STATION::Yelahanka,19,22.0,1.1578947368421053,19,SCOOTER,Yelahanka,No Junction,13.116993447368422,77.57788114210526,2023-12-27 03:24:46+05:30,2023-12-29 05:47:46+05:30
794,BTP218 - Syndicate Bank Junction,19,22.0,1.1578947368421053,19,CAR,Jayanagara,BTP218 - Syndicate Bank Junction,12.931817584210524,77.58386815263157,2024-03-09 06:57:46+05:30,2024-03-13 05:38:46+05:30
659,POLICE_STATION::HAL Old Airport,19,21.0,1.105263157894737,19,PASSENGER AUTO,HAL Old Airport,No Junction,12.932645042105264,77.68840953684212,2023-12-26 07:50:46+05:30,2023-12-28 06:17:46+05:30
786,POLICE_STATION::Ashok Nagar,19,21.0,1.105263157894737,19,CAR,Ashok Nagar,No Junction,12.971739763157894,77.60736565789473,2024-01-24 07:03:46+05:30,2024-01-29 12:19:46+05:30
