ccs_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,risk_band,ccs_score,ccs_raw_product,delay_minutes_per_vehicle,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,capacity_loss_pct,base_capacity_pcu_hr,effective_capacity_pcu_hr,junction_degree,betweenness_centrality,growth_pct_change,growth_multiplier,criticality_factor,road_class,lane_count,carriageway_width_m,link_length_m,dominant_vehicle_type,dominant_violation_tag,records_total,distinct_days,unique_vehicles,unique_vehicle_types,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,geometry_source,mappls_address,priority_message,physical_hotspot_key
44,595,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 595),Critical,5.285275431936603,0.052852754319366035,60.0,0.1188679245283018,1.2105263157894737,138.0,0.4347826086925016,0.2733962257882641,0.0459687795815824,3000.0,2862.093661256207,6,2.7483667490401392e-05,0.6730769230510355,1.6730769230510356,1.3930392230330402,residential,2,7.0,142.9923229233958,SCOOTER,['NO PARKING'],139,19,125,6,10,0,osmnx,,BTP061 - Bhashyam Circle (Cluster 595) | Critical | CCS=5.285,BTP061 - BHASHYAM CIRCLE|12.98542|77.5537
45,162,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 162),Critical,5.265997865723911,0.05265997865723911,60.0,0.0849056603773584,7.6,94.4,0.635593220338983,0.1335849054502037,0.0280381504808835,3400.0,3304.670288365968,6,0.0088704341382281,8.0,9.0,1.4516240707070718,tertiary,2,7.0,62.71742946903305,CAR,['WRONG PARKING'],52,5,51,4,1,0,osmnx,,POLICE_STATION::Sadashivanagar (Cluster 162) | Critical | CCS=5.266,POLICE_STATION::SADASHIVANAGAR|13.02801|77.57363
46,391,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 391)",Critical,5.198939838584547,0.051989398385845466,60.0,0.0698113207547169,0.8823529411764706,94.4,0.635593220338983,0.109836477814612,0.0257756139123248,3400.0,3312.362912699069,6,0.0008192964952817,0.3823529411689735,1.3823529411689734,1.398285009951784,tertiary,2,7.0,266.8145496322858,CAR,['WRONG PARKING'],192,17,173,9,14,0,osmnx,,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 391) | Critical | CCS=5.199","BTP011 - RR KALYANA MANTAPA, DR. RAJKUMAR ROAD|12.99233|77.55323"
47,413,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 413),Critical,5.1749008074360825,0.05174900807436083,13.19303359826667,0.1660377358490566,1.9047619047619049,13.083333333333334,4.585987260795975,0.0362054507286251,0.0078118615002008,3200.0,3175.0020432003494,4,0.0,0.8489208632971378,1.848920863297138,1.2357142856806123,road,2,7.0,250.0,PASSENGER AUTO,['WRONG PARKING'],396,21,365,13,24,0,fallback,,POLICE_STATION::Mahadevapura (Cluster 413) | Critical | CCS=5.175,POLICE_STATION::MAHADEVAPURA|13.00021|77.67688
48,165,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 165),Critical,5.172968017516357,0.05172968017516357,5.0379928605955016,0.2735849056603773,1.6071428571428572,5.0,11.9999999976,0.0227987421410246,0.0048805836050352,3600.0,3582.429899022868,5,0.0054539310651034,2.6282051281040437,3.6282051281040433,1.3504181930702606,secondary,2,7.0,60.11910709035619,SCOOTER,['WRONG PARKING'],335,28,322,16,12,0,osmnx,,BTP104 - Medical College Circle (Cluster 165) | Critical | CCS=5.173,BTP104 - MEDICAL COLLEGE CIRCLE|12.9593|77.57687
49,406,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 406),Critical,5.089498958329437,0.05089498958329437,60.0,0.1358490566037735,1.3333333333333333,180.0,0.3333333333314815,0.4075471685909433,0.0990835576408777,3600.0,3243.299192493741,4,0.0089713899519487,0.5151515151202939,1.515151515120294,1.2951500492867163,secondary,2,7.0,89.08410999914251,CAR,['NO PARKING'],108,24,103,6,4,0,osmnx,,POLICE_STATION::Jnanabharathi (Cluster 406) | Critical | CCS=5.089,POLICE_STATION::JNANABHARATHI|12.96097|77.51175
50,64,"BTP080 - NR Road, SP Road Junction","BTP080 - NR Road, SP Road Junction (Cluster 64)",Critical,5.0741667511784385,0.05074166751178438,60.0,0.0433962264150943,1.375,94.4,0.635593220338983,0.0682767294523263,0.012746902009788,2400.0,2369.407435177496,6,0.0001323335371434,8.0,9.0,1.3937338569861069,living_street,2,7.0,32.14771735041353,SCOOTER,['WRONG PARKING'],102,8,101,9,1,0,osmnx,,"BTP080 - NR Road, SP Road Junction (Cluster 64) | Critical | CCS=5.074","BTP080 - NR ROAD, SP ROAD JUNCTION|12.9643|77.583"
51,241,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 241),Critical,5.040446808522133,0.05040446808522133,60.0,0.0962264150943396,1.875,94.4,0.635593220338983,0.1513962261768976,0.0211403413836321,3000.0,2936.5789758500823,5,0.001798088372393,4.166666666203704,5.166666666203704,1.3261981108724243,residential,2,7.0,43.92799091819863,MOTOR CYCLE,['NO PARKING'],102,8,94,7,8,0,osmnx,,BTP172 - Nanjappa Circle (Cluster 241) | Critical | CCS=5.04,BTP172 - NANJAPPA CIRCLE|12.9619|77.59917
52,100,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 100),Critical,4.9537270258436665,0.04953727025843667,60.0,0.0377358490566037,1.2857142857142858,94.4,0.635593220338983,0.0593710690889794,0.0161326744260703,3000.0,2951.6019767227726,4,6.436456086745057e-06,8.0,9.0,1.235756927421132,residential,2,7.0,32.21333224576199,CAR,['NO PARKING'],144,7,144,5,0,0,osmnx,,POLICE_STATION::Chikkajala (Cluster 100) | Critical | CCS=4.954,POLICE_STATION::CHIKKAJALA|13.18517|77.68018
53,119,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 119),Critical,4.902207023270841,0.04902207023270841,60.0,0.0962264150943396,3.1666666666666665,94.4,0.635593220338983,0.1513962261768976,0.0271034835253706,3400.0,3307.848156014713,4,0.000179866765344,8.0,9.0,1.2369059091194372,tertiary,2,7.0,348.93247723829813,SCOOTER,['NO PARKING'],79,6,79,7,0,0,osmnx,,BTP135 - UCO Bank Junction (Cluster 119) | Critical | CCS=4.902,BTP135 - UCO BANK JUNCTION|12.93534|77.61528
54,673,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 673),Critical,4.882777626914754,0.04882777626914754,60.0,0.0566037735849056,2.333333333333333,80.0,0.7499999999906249,0.075471698013522,0.0162103371402263,3400.0,3344.8848537242143,6,5.461332989603181e-05,8.0,9.0,1.393218957969331,tertiary,2,7.0,99.75855894806544,SCOOTER,['WRONG PARKING'],57,6,56,8,1,0,osmnx,,BTP104 - Medical College Circle (Cluster 673) | Critical | CCS=4.883,BTP104 - MEDICAL COLLEGE CIRCLE|12.95967|77.57687
55,133,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 133),Critical,4.844988266489969,0.048449882664899684,60.0,1.0037735849056604,7.392857142857143,204.53846153846155,0.2933433621647937,3.421838401510938,0.5518637862191628,3800.0,1702.9176123676295,3,0.0007973803623064,-0.1128640776694921,1.0,1.1624255291447023,primary,2,7.0,654.6255943453855,SCOOTER,['NO PARKING'],1555,28,1140,15,241,19,osmnx,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",POLICE_STATION::HAL Old Airport (Cluster 133) | Critical | CCS=4.845,POLICE_STATION::HAL OLD AIRPORT|12.93314|77.6903
56,172,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 172),Critical,4.80225306900145,0.048022530690014505,60.0,0.0716981132075471,7.0,84.5,0.71005917158923,0.1009748426262843,0.013673676604497,6300.0,6213.855837392655,4,0.0063444791292654,8.0,9.0,1.2777466757283742,trunk,3,10.5,307.89069443688936,SCOOTER,['WRONG PARKING'],64,2,62,8,2,0,osmnx,,POLICE_STATION::Rajajinagar (Cluster 172) | Critical | CCS=4.802,POLICE_STATION::RAJAJINAGAR|13.01851|77.53183
57,224,BTP098 - Nayandahalli Junction,BTP098 - Nayandahalli Junction (Cluster 224),Critical,4.780469768390935,0.04780469768390935,60.0,0.0830188679245283,5.75,94.4,0.635593220338983,0.1306163519957548,0.0205254267395843,3000.0,2938.4237197822263,4,0.0001112219611789,8.0,9.0,1.236451134956794,residential,2,7.0,171.79530368196566,SCOOTER,['WRONG PARKING'],49,4,48,8,1,0,osmnx,,BTP098 - Nayandahalli Junction (Cluster 224) | Critical | CCS=4.78,BTP098 - NAYANDAHALLI JUNCTION|12.94071|77.52468
58,95,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 95),Critical,4.768433416401422,0.047684334164014214,40.157030715902586,0.0811320754716981,2.555555555555556,40.0,1.4999999999625002,0.0540880502797588,0.0071593022349825,5700.0,5659.191977261593,4,0.0291331059094711,0.4202898550663725,1.4202898550663725,1.4287221033344202,primary,3,10.5,121.28545526475943,CAR,['WRONG PARKING'],167,9,149,8,17,0,osmnx,,POLICE_STATION::Shivajinagar (Cluster 95) | Critical | CCS=4.768,POLICE_STATION::SHIVAJINAGAR|12.98952|77.59927
59,690,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 690),Critical,4.731200427975062,0.04731200427975062,60.0,0.0735849056603773,2.333333333333333,172.0,0.3488372093002975,0.210943395622937,0.0311880249243072,3000.0,2906.435925228047,6,4.956071186793694e-06,1.2187499999619142,2.218749999961914,1.3928899769412209,residential,2,7.0,161.82105428267127,SCOOTER,['NO PARKING'],103,9,89,7,9,0,osmnx,,BTP042 - Minsk Square Junction (CTO) (Cluster 690) | Critical | CCS=4.731,BTP042 - MINSK SQUARE JUNCTION (CTO)|12.9813|77.59837
60,272,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 272),Critical,4.705556988662761,0.04705556988662761,60.0,0.0471698113207547,0.6153846153846154,132.0,0.454545454542011,0.1037735846781446,0.0247247475326997,3000.0,2925.825757402876,4,0.0055412737742005,8.0,9.0,1.2724254129289096,residential,2,7.0,169.31174484615934,CAR,['NO PARKING'],118,13,98,7,13,2,osmnx,,POLICE_STATION::Halasur (Cluster 272) | Critical | CCS=4.706,POLICE_STATION::HALASUR|12.97345|77.62197
61,644,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 644),Critical,4.684672738597705,0.04684672738597705,60.0,0.0735849056603773,1.2857142857142858,175.5,0.3418803418783939,0.2152358484282653,0.0490410793819924,3400.0,3233.260330102177,6,0.0039355388919598,0.9687499999394532,1.968749999939453,1.4189302218331434,tertiary,2,7.0,97.19452928862482,CAR,['NO PARKING'],79,14,75,11,3,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 644) | Critical | CCS=4.685,POLICE_STATION::MAHADEVAPURA|12.97919|77.69516
62,359,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 359),Critical,4.665451839342903,0.046654518393429024,60.0,0.0471698113207547,1.25,94.4,0.635593220338983,0.0742138363612243,0.0184346438326727,3800.0,3729.948353436825,4,0.0150737296032308,8.0,9.0,1.335578257056124,primary,2,7.0,83.68110429342855,PASSENGER AUTO,['NO PARKING'],116,12,115,8,1,0,osmnx,,POLICE_STATION::Halasur (Cluster 359) | Critical | CCS=4.665,POLICE_STATION::HALASUR|12.97345|77.6152
63,221,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 221),Critical,4.652025219736356,0.04652025219736356,23.082172094288367,0.1169811320754717,1.5384615384615383,23.0,2.608695652060492,0.0448427672803574,0.0101083991650438,4200.0,4157.544723507806,6,0.0001690213368379,0.7656249999760742,1.7656249999760742,1.3939769149070702,trunk,2,7.0,844.4283790025211,CAR,['WRONG PARKING'],145,13,142,10,2,0,osmnx,,POLICE_STATION::K.R. Pura (Cluster 221) | Critical | CCS=4.652,POLICE_STATION::K.R. PURA|13.00572|77.68587
64,63,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 63),Critical,4.628438074176126,0.04628438074176126,60.0,0.0433962264150943,1.375,94.4,0.635593220338983,0.0682767294523263,0.0140275310680662,3800.0,3746.6953819423343,4,0.0004844720496493,8.0,9.0,1.238923929489537,primary,2,7.0,30.169648032968325,SCOOTER,['WRONG PARKING'],76,8,74,9,1,0,osmnx,,BTP104 - Medical College Circle (Cluster 63) | Critical | CCS=4.628,BTP104 - MEDICAL COLLEGE CIRCLE|12.95989|77.57752
65,664,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 664),Critical,4.519727187866603,0.045197271878666026,60.0,0.0245283018867924,1.2,206.33333333333331,0.2907915993523871,0.084350104532141,0.0170683122892246,3800.0,3735.140413301929,8,1.9566826503704973e-05,6.777777777024691,7.777777777024691,1.5501296308126087,primary,2,7.0,178.90523248539338,MAXI-CAB,['WRONG PARKING'],79,5,75,7,3,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 664) | Critical | CCS=4.52,POLICE_STATION::HAL OLD AIRPORT|12.96429|77.71776
66,154,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 154),Critical,4.503858180698555,0.04503858180698555,60.0,0.0660377358490566,4.0,94.4,0.635593220338983,0.103899370905714,0.0266779211726114,3800.0,3698.62389954505,6,0.0053270041510728,5.59999999888,6.59999999888,1.4281487265074144,primary,2,7.0,403.3906305611357,CAR,['WRONG PARKING'],38,6,37,8,1,0,osmnx,,BTP028 - Vijayanagar Bus Stand Junction (Cluster 154) | Critical | CCS=4.504,BTP028 - VIJAYANAGAR BUS STAND JUNCTION|12.97303|77.53866
67,96,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 96),Critical,4.489919781091959,0.04489919781091958,60.0,0.0245283018867924,0.8333333333333334,94.4,0.635593220338983,0.0385911949078366,0.0056649173860692,3800.0,3778.4733139339314,6,5.017217519617772e-05,8.0,9.0,1.3931895351683723,primary,2,7.0,654.6255943453855,SCOOTER,"['WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",98,6,91,8,6,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 96) | Critical | CCS=4.49,POLICE_STATION::HAL OLD AIRPORT|12.93372|77.69088
68,138,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 138)",Critical,4.455185091517697,0.044551850915176966,9.048341769672541,0.4075471698113208,4.315789473684211,9.0,6.666666665925926,0.0611320754693207,0.0077856064679185,3000.0,2976.643180597237,6,0.0122294596584982,0.0725388601028752,1.0725388601028754,1.4738777290408374,residential,2,7.0,117.90088085945987,SCOOTER,['NO PARKING'],400,19,391,11,6,1,osmnx,,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 138) | Critical | CCS=4.455","BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD|12.97359|77.55107"
69,61,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 61),Critical,4.442494245042767,0.04442494245042767,60.0,0.0660377358490566,1.5454545454545454,94.4,0.635593220338983,0.103899370905714,0.0204500349057769,3600.0,3526.3798743401826,3,0.0103143243321676,8.0,9.0,1.2254756066772636,secondary,2,7.0,53.64913443669723,SCOOTER,['NO PARKING'],63,11,59,7,4,0,osmnx,,POLICE_STATION::Halasur (Cluster 61) | Critical | CCS=4.442,POLICE_STATION::HALASUR|12.97205|77.61903
70,219,BTP023 - Mahalaxmi Layout Entrance,BTP023 - Mahalaxmi Layout Entrance (Cluster 219),Critical,4.417427815158437,0.04417427815158437,60.0,0.0830188679245283,5.833333333333333,94.4,0.635593220338983,0.1306163519957548,0.0190411500125724,3000.0,2942.876549963264,4,8.695652173192571e-05,8.0,9.0,1.2362903755950345,residential,2,7.0,279.636773096363,SCOOTER,['WRONG PARKING'],44,6,37,3,7,0,osmnx,,BTP023 - Mahalaxmi Layout Entrance (Cluster 219) | Critical | CCS=4.417,BTP023 - MAHALAXMI LAYOUT ENTRANCE|13.00791|77.54848
71,379,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 379),Critical,4.417340042826789,0.04417340042826789,60.0,0.1056603773584905,2.533333333333333,193.5,0.3100775193782425,0.340754715883959,0.0249481131255798,6800.0,6630.352830747032,4,0.0054838927681872,1.285714285622449,2.285714285622449,1.272045261812176,tertiary,4,14.0,20.668197638352805,SCOOTER,['NO PARKING'],92,15,87,5,4,0,osmnx,,POLICE_STATION::HSR Layout (Cluster 379) | Critical | CCS=4.417,POLICE_STATION::HSR LAYOUT|12.91158|77.63809
72,347,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 347)",Critical,4.363966768420226,0.04363966768420226,15.535030827128237,0.0716981132075471,1.6,15.5,3.870967741685744,0.0185220125750264,0.0041143159077642,3400.0,3386.0113259145974,6,0.0141042062228844,8.0,9.0,1.4862979888020365,tertiary,2,7.0,94.97045397981404,CAR,['NO PARKING'],122,10,117,10,5,0,osmnx,,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 347) | Critical | CCS=4.364","BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP|12.97035|77.64494"
73,209,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 209),Critical,4.312285722211631,0.04312285722211631,60.0,0.0584905660377358,1.5833333333333333,94.4,0.635593220338983,0.0920251570879181,0.0130464236662948,3800.0,3750.4235900690655,4,0.0005537283171426,3.611111110709877,4.611111110709876,1.2393827546175293,primary,2,7.0,26.53144873468333,SCOOTER,['NO PARKING'],92,12,92,7,0,0,osmnx,,BTP074 - Leprosy Hospital Junction (Cluster 209) | Critical | CCS=4.312,BTP074 - LEPROSY HOSPITAL JUNCTION|12.97571|77.55985
74,110,BTP057 - Anand Rao Junction,BTP057 - Anand Rao Junction (Cluster 110),Critical,4.301555360824368,0.04301555360824368,36.07789576528267,0.0943396226415094,1.6363636363636365,36.0,1.6666666666203704,0.0566037735525157,0.0128896260882303,3600.0,3553.597346083358,6,0.0238005020416028,0.5892857142646684,1.5892857142646684,1.5505362784341823,secondary,2,7.0,75.59882311339844,CAR,['NO PARKING'],117,11,113,8,3,0,osmnx,,BTP057 - Anand Rao Junction (Cluster 110) | Critical | CCS=4.302,BTP057 - ANAND RAO JUNCTION|12.98796|77.57407
75,484,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484)",Critical,4.299356144389415,0.04299356144389415,46.16511228767098,0.2226415094339622,6.333333333333333,46.0,1.3043478260586012,0.170691823772218,0.0224337825500411,3000.0,2932.698652350854,6,0.01218656067868,0.0277777777772633,1.0277777777772634,1.4735935218402727,residential,2,7.0,117.90088085945987,SCOOTER,['NO PARKING'],165,9,160,7,5,0,osmnx,,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484) | Critical | CCS=4.299","BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD|12.97356|77.55099"
76,657,BTP100 - Richmond Circle,BTP100 - Richmond Circle (Cluster 657),Critical,4.202605472407239,0.04202605472407239,60.0,0.030188679245283,1.6666666666666667,377.0,0.1591511936335301,0.1896855333998406,0.0234547667459392,3000.0,2929.6356997631588,8,0.001898851092431,8.0,9.0,1.5625799530008737,residential,2,7.0,107.63479630521668,SCOOTER,['NO PARKING'],90,6,87,5,3,0,osmnx,,BTP100 - Richmond Circle (Cluster 657) | Critical | CCS=4.203,BTP100 - RICHMOND CIRCLE|12.96221|77.59795
77,82,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 82),Critical,4.201698566761855,0.042016985667618544,60.0,0.0773584905660377,3.0,94.4,0.635593220338983,0.1217106916324078,0.0272268397803693,3800.0,3696.538008835569,4,0.0005954043703043,8.0,9.0,1.2396588598873952,primary,2,7.0,195.47462627322403,CAR,['NO PARKING'],44,6,44,8,0,0,osmnx,,POLICE_STATION::Malleshwaram (Cluster 82) | Critical | CCS=4.202,POLICE_STATION::MALLESHWARAM|12.99966|77.57132
78,356,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 356),Critical,4.175224219596836,0.041752242195968355,60.0,0.0792452830188679,1.5384615384615383,94.4,0.635593220338983,0.1246792450868568,0.0235343024653108,3400.0,3319.98337161892,4,0.0059913107837857,4.59999999908,5.59999999908,1.2754069234260532,tertiary,2,7.0,60.69362165356742,CAR,['NO PARKING'],61,13,55,3,4,0,osmnx,,POLICE_STATION::HSR Layout (Cluster 356) | Critical | CCS=4.175,POLICE_STATION::HSR LAYOUT|12.91177|77.63803
79,418,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 418),Critical,4.128658495730126,0.04128658495730126,44.058860933563345,0.0716981132075471,2.333333333333333,44.0,1.363636363605372,0.0525786163148385,0.0118107630723202,3000.0,2964.5677107840274,4,0.0197024748157331,4.444444443950617,5.444444443950617,1.3662438515422288,residential,2,7.0,83.26542895873206,CAR,['NO PARKING'],58,6,54,5,4,0,osmnx,,BTP054 - Shivananda Circle (Cluster 418) | Critical | CCS=4.129,BTP054 - SHIVANANDA CIRCLE|12.98761|77.57843
80,560,"BTP189 - New Diagonal Road, Jayanagar","BTP189 - New Diagonal Road, Jayanagar (Cluster 560)",Critical,4.126597269452723,0.041265972694527225,60.0,0.0679245283018867,0.7857142857142857,66.0,0.909090909077135,0.0747169810510188,0.0161384038244147,3000.0,2951.5847885277394,8,0.0040515560129234,0.6904761904433107,1.6904761904433108,1.5768416963264207,residential,2,7.0,69.03508385555692,CAR,['NO PARKING'],92,14,88,4,4,0,osmnx,,"BTP189 - New Diagonal Road, Jayanagar (Cluster 560) | Critical | CCS=4.127","BTP189 - NEW DIAGONAL ROAD, JAYANAGAR|12.92839|77.58118"
81,259,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 259),Critical,4.12521223652527,0.0412521223652527,60.0,0.0886792452830188,2.7777777777777777,67.0,0.8955223880463354,0.0990251571236043,0.0193146211202885,3600.0,3530.4673639679418,2,0.0,7.8749999980312495,8.87499999803125,1.0785714285602042,secondary,2,7.0,336.8214930326555,CAR,['NO PARKING'],75,9,74,7,1,0,osmnx,,POLICE_STATION::Bellandur (Cluster 259) | Critical | CCS=4.125,POLICE_STATION::BELLANDUR|12.90002|77.67549
82,285,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 285),Critical,4.084489631317934,0.04084489631317934,60.0,0.0415094339622641,1.75,82.5,0.7272727272639118,0.0570754716203262,0.0088654644119942,6300.0,6244.147574205428,3,0.0137442474162332,8.0,9.0,1.2481989637828548,trunk,3,10.5,1036.3681608589934,CAR,['NO PARKING'],84,8,81,9,3,0,osmnx,,POLICE_STATION::Byatarayanapura (Cluster 285) | Critical | CCS=4.084,POLICE_STATION::BYATARAYANAPURA|12.95798|77.51906
83,364,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 364),Critical,4.056224086504206,0.04056224086504206,34.06378760895221,0.0981132075471698,2.625,34.0,1.7647058823010382,0.0555974842468595,0.0096059265224718,3000.0,2971.182220433575,6,6.484729507395645e-05,0.9090909090495868,1.909090909049587,1.3932867583367574,residential,2,7.0,45.94874279792225,SCOOTER,['NO PARKING'],106,8,104,5,2,0,osmnx,,BTP135 - UCO Bank Junction (Cluster 364) | Critical | CCS=4.056,BTP135 - UCO BANK JUNCTION|12.93577|77.61601
84,89,BTP211 - Central Street Junction,BTP211 - Central Street Junction (Cluster 89),Critical,4.0526922359291895,0.040526922359291895,60.0,0.1,2.7142857142857144,94.4,0.635593220338983,0.1573333330857955,0.03580362166922,3400.0,3278.267686325616,6,0.0013528465225925,0.3666666666544444,1.3666666666544445,1.4018197970321726,tertiary,2,7.0,174.52086557581785,PASSENGER AUTO,['NO PARKING'],71,7,70,5,1,0,osmnx,,BTP211 - Central Street Junction (Cluster 89) | Critical | CCS=4.053,BTP211 - CENTRAL STREET JUNCTION|12.98419|77.60323
