source_idx,target_idx,source_cluster_id,target_cluster_id,source_label,target_label,distance_m,decay_factor,source_pressure_norm,target_pressure_norm,source_road_centrality_norm,target_road_centrality_norm,influence_weight
327,2,613,32,BTP023 - Mahalaxmi Layout Entrance (Cluster 613),BTP027 - Modi Bridge Junction (Cluster 32),902.2811584415008,0.22228344532993183,0.06580987936977419,0.09953639278463729,0.07898420715409744,0.00129901701685847,0.01463794802367234
2,354,32,254,BTP027 - Modi Bridge Junction (Cluster 32),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",890.8777727763323,0.2265484866303109,0.09953639278463729,0.029241750407488977,0.00129901701685847,0.1648265885525531,0.02440822403148552
354,2,254,32,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",BTP027 - Modi Bridge Junction (Cluster 32),890.8777727763323,0.2265484866303109,0.029241750407488977,0.09953639278463729,0.1648265885525531,0.00129901701685847,0.0066289770835621315
2,360,32,309,BTP027 - Modi Bridge Junction (Cluster 32),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",809.1550107125975,0.2596056099208751,0.09953639278463729,0.08704192225308742,0.00129901701685847,0.013183235083016788,0.02601053471304968
360,2,309,32,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",BTP027 - Modi Bridge Junction (Cluster 32),809.1550107125975,0.2596056099208751,0.08704192225308742,0.09953639278463729,0.013183235083016788,0.00129901701685847,0.0226112479805287
2,382,32,672,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)",1160.5271594336098,0.14453812977116337,0.09953639278463729,0.03616545829404483,0.00129901701685847,0.0003495825611117595,0.014389318745163667
382,2,672,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)",BTP027 - Modi Bridge Junction (Cluster 32),1160.5271594336098,0.14453812977116337,0.03616545829404483,0.09953639278463729,0.0003495825611117595,0.00129901701685847,0.005230682871978093
2,430,32,179,BTP027 - Modi Bridge Junction (Cluster 32),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",980.9482669414685,0.19496918116125217,0.09953639278463729,0.07475476190750122,0.00129901701685847,0.16818258113922463,0.02103844906579693
430,2,179,32,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",BTP027 - Modi Bridge Junction (Cluster 32),980.9482669414685,0.19496918116125217,0.07475476190750122,0.09953639278463729,0.16818258113922463,0.00129901701685847,0.014584341222147865
2,468,32,313,BTP027 - Modi Bridge Junction (Cluster 32),"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",1135.5133108498078,0.15069125793559332,0.09953639278463729,0.042911196098991466,0.00129901701685847,0.025912807342408434,0.015193600761340992
468,2,313,32,"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",BTP027 - Modi Bridge Junction (Cluster 32),1135.5133108498078,0.15069125793559332,0.042911196098991466,0.09953639278463729,0.025912807342408434,0.00129901701685847,0.006470542063903094
2,474,32,767,BTP027 - Modi Bridge Junction (Cluster 32),BTP023 - Mahalaxmi Layout Entrance (Cluster 767),865.8653206899288,0.23619232537311463,0.09953639278463729,0.2831580081461217,0.00129901701685847,0.008594169462603772,0.02361075538177472
474,2,767,32,BTP023 - Mahalaxmi Layout Entrance (Cluster 767),BTP027 - Modi Bridge Junction (Cluster 32),865.8653206899288,0.23619232537311463,0.2831580081461217,0.09953639278463729,0.008594169462603772,0.00129901701685847,0.06692318735767405
2,517,32,521,BTP027 - Modi Bridge Junction (Cluster 32),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)",874.8808375075058,0.23266986253017238,0.09953639278463729,0.04464583186511005,0.00129901701685847,0.1648265885525531,0.02506773810093314
517,2,521,32,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)",BTP027 - Modi Bridge Junction (Cluster 32),874.8808375075058,0.23266986253017238,0.04464583186511005,0.09953639278463729,0.1648265885525531,0.00129901701685847,0.010394486487829601
2,546,32,325,BTP027 - Modi Bridge Junction (Cluster 32),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",809.3626401020009,0.25951578920583235,0.09953639278463729,0.02623803545446402,0.00129901701685847,0.013183235083016788,0.02600153535118195
546,2,325,32,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",BTP027 - Modi Bridge Junction (Cluster 32),809.3626401020009,0.25951578920583235,0.02623803545446402,0.09953639278463729,0.013183235083016788,0.00129901701685847,0.006813607101429879
2,597,32,208,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",530.7777573967504,0.4128670727150547,0.09953639278463729,0.043643180063469594,0.00129901701685847,0.2143401912991096,0.04549948625479031
597,2,208,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",BTP027 - Modi Bridge Junction (Cluster 32),530.7777573967504,0.4128670727150547,0.043643180063469594,0.09953639278463729,0.2143401912991096,0.00129901701685847,0.018030535381474592
2,609,32,795,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",693.4286243680148,0.3148325483798788,0.09953639278463729,0.08223382608682037,0.00129901701685847,0.06105300528652655,0.032293914252116175
609,2,795,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",BTP027 - Modi Bridge Junction (Cluster 32),693.4286243680148,0.3148325483798788,0.08223382608682037,0.09953639278463729,0.06105300528652655,0.00129901701685847,0.025906700730550614
2,627,32,698,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",639.3684389424412,0.3445162344711009,0.09953639278463729,0.044470126722596835,0.00129901701685847,0.010677363724501288,0.034474976796822446
627,2,698,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",BTP027 - Modi Bridge Junction (Cluster 32),639.3684389424412,0.3445162344711009,0.044470126722596835,0.09953639278463729,0.010677363724501288,0.00129901701685847,0.015330631517329565
2,652,32,670,BTP027 - Modi Bridge Junction (Cluster 32),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",844.8103686519703,0.24462783086073586,0.09953639278463729,0.1105723358100415,0.00129901701685847,0.2067216749843342,0.02686614332632195
652,2,670,32,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",BTP027 - Modi Bridge Junction (Cluster 32),844.8103686519703,0.24462783086073586,0.1105723358100415,0.09953639278463729,0.2067216749843342,0.00129901701685847,0.027066639263955663
2,659,32,498,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",657.6551249772236,0.33417453087295307,0.09953639278463729,0.10816561732548959,0.00129901701685847,0.010677363724501288,0.03344010541512078
659,2,498,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",BTP027 - Modi Bridge Junction (Cluster 32),657.6551249772236,0.33417453087295307,0.10816561732548959,0.09953639278463729,0.010677363724501288,0.00129901701685847,0.03616967168715608
2,690,32,79,BTP027 - Modi Bridge Junction (Cluster 32),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",810.3930082026608,0.25907051033152606,0.09953639278463729,0.046181478253434535,0.00129901701685847,0.01898074405672631,0.026031671768024168
690,2,79,32,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",BTP027 - Modi Bridge Junction (Cluster 32),810.3930082026608,0.25907051033152606,0.046181478253434535,0.09953639278463729,0.01898074405672631,0.00129901701685847,0.01197203002708938
2,701,32,663,BTP027 - Modi Bridge Junction (Cluster 32),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",663.9887786575866,0.33066550799155486,0.09953639278463729,0.12058333835610306,0.00129901701685847,0.01270097004984609,0.03312226699698848
701,2,663,32,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",BTP027 - Modi Bridge Junction (Cluster 32),663.9887786575866,0.33066550799155486,0.12058333835610306,0.09953639278463729,0.01270097004984609,0.00129901701685847,0.03989864852375877
2,709,32,59,BTP027 - Modi Bridge Junction (Cluster 32),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",745.2711919396686,0.2887717621500107,0.09953639278463729,0.0460868820434584,0.00129901701685847,0.21882597116282895,0.031888189760878455
709,2,59,32,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",BTP027 - Modi Bridge Junction (Cluster 32),745.2711919396686,0.2887717621500107,0.0460868820434584,0.09953639278463729,0.21882597116282895,0.00129901701685847,0.013317234182220094
2,710,32,86,BTP027 - Modi Bridge Junction (Cluster 32),"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",1130.8156555824046,0.15187571466214764,0.09953639278463729,0.04161913072937328,0.00129901701685847,0.025107972946030767,0.015306941421115269
710,2,86,32,"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",BTP027 - Modi Bridge Junction (Cluster 32),1130.8156555824046,0.15187571466214764,0.04161913072937328,0.09953639278463729,0.025107972946030767,0.00129901701685847,0.006325040724349577
2,716,32,168,BTP027 - Modi Bridge Junction (Cluster 32),"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",796.7154839978011,0.2650440766100436,0.09953639278463729,0.04238629509192725,0.00129901701685847,0.16800222831792436,0.028597609338353046
716,2,168,32,"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",BTP027 - Modi Bridge Junction (Cluster 32),796.7154839978011,0.2650440766100436,0.04238629509192725,0.09953639278463729,0.16800222831792436,0.00129901701685847,0.011241533175716478
2,743,32,361,BTP027 - Modi Bridge Junction (Cluster 32),BTP009 - Prakash Nagar Junction (Cluster 361),1180.198624905368,0.13987617553883872,0.09953639278463729,0.04256732487711763,0.00129901701685847,0.006746148923636019,0.013969732489401646
743,2,361,32,BTP009 - Prakash Nagar Junction (Cluster 361),BTP027 - Modi Bridge Junction (Cluster 32),1180.198624905368,0.13987617553883872,0.04256732487711763,0.09953639278463729,0.006746148923636019,0.00129901701685847,0.0059580218808080575
2,760,32,479,BTP027 - Modi Bridge Junction (Cluster 32),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",779.552558890065,0.27273510537978796,0.09953639278463729,0.03403668146898361,0.00129901701685847,0.02103215808579561,0.027432549294162226
760,2,479,32,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",BTP027 - Modi Bridge Junction (Cluster 32),779.552558890065,0.27273510537978796,0.03403668146898361,0.09953639278463729,0.02103215808579561,0.00129901701685847,0.009289027293345992
2,773,32,616,BTP027 - Modi Bridge Junction (Cluster 32),BTP009 - Prakash Nagar Junction (Cluster 616),1136.3860633769382,0.15047222364951915,0.09953639278463729,0.03701228287753296,0.00129901701685847,0.006531632352044362,0.015026375995195478
773,2,616,32,BTP009 - Prakash Nagar Junction (Cluster 616),BTP027 - Modi Bridge Junction (Cluster 32),1136.3860633769382,0.15047222364951915,0.03701228287753296,0.09953639278463729,0.006531632352044362,0.00129901701685847,0.005572937827982826
3,45,19,83,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 83)",70.96524687696929,0.8884513292371933,0.10069687162083799,0.21248236123816874,0.21541992470945112,0.21541992470945112,0.099100462535204
45,3,83,19,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 83)","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",70.96524687696929,0.8884513292371933,0.21248236123816874,0.10069687162083799,0.21541992470945112,0.21541992470945112,0.20911374842470598
3,70,19,219,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 219),619.2492489830174,0.3562644162190054,0.10069687162083799,0.24681106002423595,0.21541992470945112,0.0015937786763404287,0.0359033003587266
70,3,219,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 219),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",619.2492489830174,0.3562644162190054,0.24681106002423595,0.10069687162083799,0.0015937786763404287,0.21541992470945112,0.09740093501361705
3,85,19,99,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 99),604.281228209425,0.3652638242444435,0.10069687162083799,0.09714260649603053,0.21541992470945112,0.0005593320977788153,0.036791210793485456
85,3,99,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 99),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",604.281228209425,0.3652638242444435,0.09714260649603053,0.10069687162083799,0.0005593320977788153,0.21541992470945112,0.039304518067021545
3,199,19,150,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 150),585.1462730664692,0.3771004096340386,0.10069687162083799,0.04328923012810677,0.21541992470945112,0.0005593320977788153,0.03798345124884533
199,3,150,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 150),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",585.1462730664692,0.3771004096340386,0.04328923012810677,0.10069687162083799,0.0005593320977788153,0.21541992470945112,0.018082685460172682
3,216,19,661,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 661),611.2968078523483,0.3610178004687305,0.10069687162083799,0.04553859074099332,0.21541992470945112,0.0015937786763404287,0.03638233271410337
216,3,661,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 661),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",611.2968078523483,0.3610178004687305,0.04553859074099332,0.10069687162083799,0.0015937786763404287,0.21541992470945112,0.0182110196982226
3,327,19,613,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 613),636.8378865524122,0.3459723302190641,0.10069687162083799,0.06580987936977419,0.21541992470945112,0.07898420715409744,0.03621417030938928
327,3,613,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 613),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",636.8378865524122,0.3459723302190641,0.06580987936977419,0.10069687162083799,0.07898420715409744,0.21541992470945112,0.025220780534887393
3,382,19,672,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)",234.4236503621325,0.6765789842498908,0.10069687162083799,0.03616545829404483,0.21541992470945112,0.0003495825611117595,0.06814129554118613
382,3,672,19,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",234.4236503621325,0.6765789842498908,0.03616545829404483,0.10069687162083799,0.0003495825611117595,0.21541992470945112,0.027104321383613277
3,441,19,784,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",POLICE_STATION::Rajajinagar (Cluster 784),1126.0906263580862,0.153076465091098,0.10069687162083799,0.04612724221466812,0.21541992470945112,0.037603960494134774,0.015704140915299102
441,3,784,19,POLICE_STATION::Rajajinagar (Cluster 784),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1126.0906263580862,0.153076465091098,0.04612724221466812,0.10069687162083799,0.037603960494134774,0.21541992470945112,0.007821534707929411
3,451,19,111,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",POLICE_STATION::Yeshwanthpura (Cluster 111),1037.776026418837,0.1773506006968965,0.10069687162083799,0.07278985480013077,0.21541992470945112,0.3629072182308615,0.021099167288303165
451,3,111,19,POLICE_STATION::Yeshwanthpura (Cluster 111),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1037.776026418837,0.1773506006968965,0.07278985480013077,0.10069687162083799,0.3629072182308615,0.21541992470945112,0.014299787326502557
3,474,19,767,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",BTP023 - Mahalaxmi Layout Entrance (Cluster 767),655.8594632069465,0.3351761362953187,0.10069687162083799,0.2831580081461217,0.21541992470945112,0.008594169462603772,0.033896220083092905
474,3,767,19,BTP023 - Mahalaxmi Layout Entrance (Cluster 767),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",655.8594632069465,0.3351761362953187,0.2831580081461217,0.10069687162083799,0.008594169462603772,0.21541992470945112,0.10513032346479838
3,488,19,593,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",POLICE_STATION::Yeshwanthpura (Cluster 593),1095.519057287275,0.16107823578419772,0.10069687162083799,0.025334904218388514,0.21541992470945112,0.0,0.01622007442967243
488,3,593,19,POLICE_STATION::Yeshwanthpura (Cluster 593),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1095.519057287275,0.16107823578419772,0.025334904218388514,0.10069687162083799,0.0,0.21541992470945112,0.004520455441075204
3,526,19,669,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",POLICE_STATION::Yeshwanthpura (Cluster 669),1054.433380511095,0.1724946655186447,0.10069687162083799,0.041095110932864366,0.21541992470945112,0.0,0.017369673189010355
526,3,669,19,POLICE_STATION::Yeshwanthpura (Cluster 669),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1054.433380511095,0.1724946655186447,0.041095110932864366,0.10069687162083799,0.0,0.21541992470945112,0.00785220966941029
3,542,19,246,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",POLICE_STATION::Yeshwanthpura (Cluster 246),1057.9904865018398,0.17147505454512343,0.10069687162083799,0.24791513954458036,0.21541992470945112,0.1373652893655826,0.01845294488615691
542,3,246,19,POLICE_STATION::Yeshwanthpura (Cluster 246),"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1057.9904865018398,0.17147505454512343,0.24791513954458036,0.10069687162083799,0.1373652893655826,0.21541992470945112,0.047090148513823274
