zone_name,zone_hotspots,zone_priority_total,zone_priority_mean,zone_priority_max,zone_ccs_mean,zone_ccs_max,zone_escalation_mean,zone_tow_count,zone_patrol_units,zone_critical_count,zone_high_count,zone_top_label,zone_rank
POLICE_STATION::HAL Old Airport (Cluster 626),1,9.596140383219604,9.596140383219604,9.596140383219604,5.957283526268574,5.957283526268574,0.2771431704362233,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 626),495
POLICE_STATION::Bellandur (Cluster 148),1,9.539696106305207,9.539696106305207,9.539696106305207,6.062125751096652,6.062125751096652,0.2771431704362233,0,0,0,0,POLICE_STATION::Bellandur (Cluster 148),496
POLICE_STATION::Bellandur (Cluster 421),1,9.516200473936722,9.516200473936722,9.516200473936722,5.978077546322156,5.978077546322156,0.2773773446679115,0,0,0,0,POLICE_STATION::Bellandur (Cluster 421),497
POLICE_STATION::K.R. Pura (Cluster 646),1,9.50708194163672,9.50708194163672,9.50708194163672,11.141029315114377,11.141029315114377,0.1682497461636861,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 646),498
"BTP163 - 16th Main Road, BTM Layout (Cluster 534)",1,9.50687700840381,9.50687700840381,9.50687700840381,10.674711347134586,10.674711347134586,0.240215927362442,0,0,0,0,"BTP163 - 16th Main Road, BTM Layout (Cluster 534)",499
POLICE_STATION::Adugodi (Cluster 610),1,9.504360474484997,9.504360474484997,9.504360474484997,5.657806280914521,5.657806280914521,0.3356795832514763,0,0,0,0,POLICE_STATION::Adugodi (Cluster 610),500
BTP219 - Canara Bank Junction (Cluster 260),1,9.487819795325766,9.487819795325766,9.487819795325766,7.0605350927774175,7.0605350927774175,0.3070852607488632,0,0,0,0,BTP219 - Canara Bank Junction (Cluster 260),501
POLICE_STATION::Kodigehalli (Cluster 605),1,9.469667643214748,9.469667643214748,9.469667643214748,17.925689486252296,17.925689486252296,0.1336963127056757,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 605),502
POLICE_STATION::Halasur (Cluster 272),1,9.449352971568524,9.449352971568524,9.449352971568524,10.188637378535272,10.188637378535272,0.242165245115757,0,0,0,0,POLICE_STATION::Halasur (Cluster 272),503
POLICE_STATION::Sadashivanagar (Cluster 405),1,9.448517162737947,9.448517162737947,9.448517162737947,7.443560321812809,7.443560321812809,0.1943023751179377,0,0,0,0,POLICE_STATION::Sadashivanagar (Cluster 405),504
POLICE_STATION::Whitefield (Cluster 720),1,9.44246363764189,9.44246363764189,9.44246363764189,6.135524576772362,6.135524576772362,0.3850123137235641,0,0,0,0,POLICE_STATION::Whitefield (Cluster 720),505
POLICE_STATION::Electronic City (Cluster 213),1,9.436127764417797,9.436127764417797,9.436127764417797,10.176716185998371,10.176716185998371,0.3616586923599243,0,0,0,0,POLICE_STATION::Electronic City (Cluster 213),506
POLICE_STATION::Bellandur (Cluster 334),1,9.41477335156224,9.41477335156224,9.41477335156224,5.596622270672376,5.596622270672376,0.2771431704362233,0,0,0,0,POLICE_STATION::Bellandur (Cluster 334),507
POLICE_STATION::Bellandur (Cluster 730),1,9.383689243777566,9.383689243777566,9.383689243777566,8.642661094367856,8.642661094367856,0.2886762370665868,0,0,0,0,POLICE_STATION::Bellandur (Cluster 730),508
POLICE_STATION::Sadashivanagar (Cluster 122),1,9.377484412256097,9.377484412256097,9.377484412256097,5.978125525903157,5.978125525903157,0.3319838096698125,0,0,0,0,POLICE_STATION::Sadashivanagar (Cluster 122),509
POLICE_STATION::Jeevanbheemanagar (Cluster 686),1,9.365660168036017,9.365660168036017,9.365660168036017,6.805744174328803,6.805744174328803,0.2928475091854731,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 686),510
POLICE_STATION::HAL Old Airport (Cluster 149),1,9.357644429070296,9.357644429070296,9.357644429070296,9.293069216126716,9.293069216126716,0.1917315522829691,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 149),511
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 426),1,9.35636639540763,9.35636639540763,9.35636639540763,3.229013782308302,3.229013782308302,0.2819189627965291,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 426),512
BTP167 - JC Road Junction (Cluster 269),1,9.35499448917985,9.35499448917985,9.35499448917985,4.812786306363864,4.812786306363864,0.1902834077676137,0,0,0,0,BTP167 - JC Road Junction (Cluster 269),513
POLICE_STATION::Mahadevapura (Cluster 261),1,9.349078309505428,9.349078309505428,9.349078309505428,5.894749022912434,5.894749022912434,0.3319838096698125,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 261),514
BTP061 - Bhashyam Circle (Cluster 433),1,9.302114200365857,9.302114200365857,9.302114200365857,14.38448608828695,14.38448608828695,0.0830140486359596,0,0,0,0,BTP061 - Bhashyam Circle (Cluster 433),515
POLICE_STATION::Chikkajala (Cluster 248),1,9.294243797148948,9.294243797148948,9.294243797148948,4.944656949804029,4.944656949804029,0.3297380929191907,0,0,0,0,POLICE_STATION::Chikkajala (Cluster 248),516
POLICE_STATION::Electronic City (Cluster 326),1,9.289255812945003,9.289255812945003,9.289255812945003,5.403605622017986,5.403605622017986,0.3319838096698125,0,0,0,0,POLICE_STATION::Electronic City (Cluster 326),517
POLICE_STATION::High ground (Cluster 375),1,9.280171001060928,9.280171001060928,9.280171001060928,4.686487401655826,4.686487401655826,0.2415654559930165,0,0,0,0,POLICE_STATION::High ground (Cluster 375),518
"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",1,9.24626812457772,9.24626812457772,9.24626812457772,4.184290902280626,4.184290902280626,0.1902834077676137,0,0,0,0,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",519
BTP109 - Dewan Madhava Rao Junction (Cluster 264),1,9.243400763840379,9.243400763840379,9.243400763840379,5.77739318312715,5.77739318312715,0.3230428546667099,0,0,0,0,BTP109 - Dewan Madhava Rao Junction (Cluster 264),520
POLICE_STATION::Mahadevapura (Cluster 297),1,9.241561771582242,9.241561771582242,9.241561771582242,5.170280694339359,5.170280694339359,0.2364532103141149,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 297),521
POLICE_STATION::Kodigehalli (Cluster 422),1,9.240606601872111,9.240606601872111,9.240606601872111,4.027941301200356,4.027941301200356,0.2415654609600702,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 422),522
BTP061 - Bhashyam Circle (Cluster 451),1,9.21991167568246,9.21991167568246,9.21991167568246,7.500015566775819,7.500015566775819,0.2928475091854731,0,0,0,0,BTP061 - Bhashyam Circle (Cluster 451),523
BTP146 - Domlur Water Tank (Cluster 734),1,9.199307248882551,9.199307248882551,9.199307248882551,5.680326685324416,5.680326685324416,0.2807017564773559,0,0,0,0,BTP146 - Domlur Water Tank (Cluster 734),524
"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",1,9.196306477947976,9.196306477947976,9.196306477947976,5.44438878273847,5.44438878273847,0.2771431704362233,0,0,0,0,"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",525
BTP042 - Minsk Square Junction (CTO) (Cluster 690),1,9.190004116065207,9.190004116065207,9.190004116065207,20.37454123536466,20.37454123536466,0.0,0,0,0,0,BTP042 - Minsk Square Junction (CTO) (Cluster 690),526
POLICE_STATION::Byatarayanapura (Cluster 765),1,9.185928556506523,9.185928556506523,9.185928556506523,5.6612268353789865,5.6612268353789865,0.2415654609600702,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 765),527
POLICE_STATION::Sheshadripuram (Cluster 636),1,9.164355550681446,9.164355550681446,9.164355550681446,5.361547041613417,5.361547041613417,0.3004683057467143,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 636),528
POLICE_STATION::Yelahanka (Cluster 611),1,9.151939355209675,9.151939355209675,9.151939355209675,3.294364696309767,3.294364696309767,0.3067154337962468,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 611),529
POLICE_STATION::HAL Old Airport (Cluster 223),1,9.143658089047998,9.143658089047998,9.143658089047998,11.713473005808671,11.713473005808671,0.2886762370665868,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 223),530
POLICE_STATION::HAL Old Airport (Cluster 240),1,9.12048741513241,9.12048741513241,9.12048741513241,13.343345265744777,13.343345265744777,0.1849783658981323,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 240),531
BTP171 - Indian Express (Balekundri) (Cluster 696),1,9.113706513763525,9.113706513763525,9.113706513763525,5.126517026090441,5.126517026090441,0.2415654559930165,0,0,0,0,BTP171 - Indian Express (Balekundri) (Cluster 696),532
BTP120 - Lalbagh Main Gate Junction (Cluster 394),1,9.1051090171171,9.1051090171171,9.1051090171171,13.764017008086723,13.764017008086723,0.0653907507658004,0,0,0,0,BTP120 - Lalbagh Main Gate Junction (Cluster 394),533
POLICE_STATION::Sheshadripuram (Cluster 772),1,9.085682534412886,9.085682534412886,9.085682534412886,5.1511625289917,5.1511625289917,0.2801871250073115,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 772),534
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",1,9.072915141236011,9.072915141236011,9.072915141236011,9.07015506325462,9.07015506325462,0.1949406067530314,0,0,0,0,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",535
BTP219 - Canara Bank Junction (Cluster 530),1,9.069569545462592,9.069569545462592,9.069569545462592,6.420575436039881,6.420575436039881,0.2415654609600702,0,0,0,0,BTP219 - Canara Bank Junction (Cluster 530),536
BTP010 - Rajajinagar Entrance (Cluster 493),1,9.068796522059294,9.068796522059294,9.068796522059294,14.641544274941769,14.641544274941769,0.1336963127056757,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 493),537
POLICE_STATION::K.R. Pura (Cluster 221),1,9.04723212692065,9.04723212692065,9.04723212692065,11.531868447218375,11.531868447218375,0.1376518259445826,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 221),538
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 719)",1,9.042282017307517,9.042282017307517,9.042282017307517,5.788327674143498,5.788327674143498,0.2771431704362233,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 719)",539
POLICE_STATION::Byatarayanapura (Cluster 702),1,9.030976039573767,9.030976039573767,9.030976039573767,6.155338766955238,6.155338766955238,0.3048538317282994,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 702),540
BTP054 - Shivananda Circle (Cluster 373),1,9.029019193652934,9.029019193652934,9.029019193652934,4.239315940331867,4.239315940331867,0.3319838096698125,0,0,0,0,BTP054 - Shivananda Circle (Cluster 373),541
BTP023 - Mahalaxmi Layout Entrance (Cluster 150),1,9.014817968909835,9.014817968909835,9.014817968909835,6.947775578398167,6.947775578398167,0.2771431704362233,0,0,0,0,BTP023 - Mahalaxmi Layout Entrance (Cluster 150),542
POLICE_STATION::Rajajinagar (Cluster 784),1,9.011259410490695,9.011259410490695,9.011259410490695,6.575899518695901,6.575899518695901,0.2771431704362233,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 784),543
POLICE_STATION::Mahadevapura (Cluster 137),1,9.008747388075838,9.008747388075838,9.008747388075838,13.816648342720846,13.816648342720846,0.0830140486359596,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 137),544
BTP052 - CID Carlton House Junction (Cluster 777),1,8.990453731110248,8.990453731110248,8.990453731110248,6.039301725613916,6.039301725613916,0.2776094178358714,0,0,0,0,BTP052 - CID Carlton House Junction (Cluster 777),545
POLICE_STATION::R.T. Nagar (Cluster 642),1,8.986938052884486,8.986938052884486,8.986938052884486,6.126556533040448,6.126556533040448,0.2771431704362233,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 642),546
POLICE_STATION::Mahadevapura (Cluster 578),1,8.976878052427068,8.976878052427068,8.976878052427068,6.206192233614287,6.206192233614287,0.2771431704362233,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 578),547
POLICE_STATION::Sheshadripuram (Cluster 607),1,8.9764129995452,8.9764129995452,8.9764129995452,13.314937300365894,13.314937300365894,0.1323467840751012,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 607),548
POLICE_STATION::Hennuru (Cluster 586),1,8.974255684385046,8.974255684385046,8.974255684385046,5.536364292220672,5.536364292220672,0.2790924881895383,0,0,0,0,POLICE_STATION::Hennuru (Cluster 586),549
BTP106 - VV Puram College (Cluster 332),1,8.963654259986164,8.963654259986164,8.963654259986164,6.573868182194314,6.573868182194314,0.3319838096698125,0,0,0,0,BTP106 - VV Puram College (Cluster 332),550
POLICE_STATION::HAL Old Airport (Cluster 363),1,8.961545461982043,8.961545461982043,8.961545461982043,9.48047921720286,9.48047921720286,0.163170168797175,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 363),551
BTP068 - Veeresh Theatre Junction (Cluster 647),1,8.946464206204677,8.946464206204677,8.946464206204677,15.830102003909204,15.830102003909204,0.13250749061505,0,0,0,0,BTP068 - Veeresh Theatre Junction (Cluster 647),552
"BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 510)",1,8.941160953926492,8.941160953926492,8.941160953926492,11.027820389596478,11.027820389596478,0.2807017564773559,0,0,0,0,"BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 510)",553
POLICE_STATION::Shivajinagar (Cluster 582),1,8.91969285419099,8.91969285419099,8.91969285419099,5.896727134179524,5.896727134179524,0.3319838096698125,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 582),554
POLICE_STATION::Electronic City (Cluster 674),1,8.914848394040089,8.914848394040089,8.914848394040089,9.374428591969648,9.374428591969648,0.2362473656733831,0,0,0,0,POLICE_STATION::Electronic City (Cluster 674),555
POLICE_STATION::Chikkajala (Cluster 233),1,8.876430338373128,8.876430338373128,8.876430338373128,6.638934034751357,6.638934034751357,0.2771431704362233,0,0,0,0,POLICE_STATION::Chikkajala (Cluster 233),556
POLICE_STATION::Bellandur (Cluster 388),1,8.873854767350085,8.873854767350085,8.873854767350085,5.933338810198316,5.933338810198316,0.2771431704362233,0,0,0,0,POLICE_STATION::Bellandur (Cluster 388),557
BTP010 - Rajajinagar Entrance (Cluster 173),1,8.873599895449836,8.873599895449836,8.873599895449836,6.730268948222327,6.730268948222327,0.2420554508765538,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 173),558
BTP028 - Vijayanagar Bus Stand Junction (Cluster 612),1,8.855186504976933,8.855186504976933,8.855186504976933,5.975229870039291,5.975229870039291,0.2878326252102852,0,0,0,0,BTP028 - Vijayanagar Bus Stand Junction (Cluster 612),559
POLICE_STATION::Sheshadripuram (Cluster 769),1,8.854495368035098,8.854495368035098,8.854495368035098,7.512173243184454,7.512173243184454,0.116672803958257,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 769),560
POLICE_STATION::Electronic City (Cluster 263),1,8.85387001204496,8.85387001204496,8.85387001204496,18.357569796544777,18.357569796544777,0.0820385615030924,0,0,0,0,POLICE_STATION::Electronic City (Cluster 263),561
"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251)",1,8.837251923640626,8.837251923640626,8.837251923640626,7.41231997919394,7.41231997919394,0.2415654609600702,0,0,0,0,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251)",562
BTP225 - Geetha Junction (Cluster 751),1,8.82951517093384,8.82951517093384,8.82951517093384,7.606799124008402,7.606799124008402,0.2263814707597096,0,0,0,0,BTP225 - Geetha Junction (Cluster 751),563
POLICE_STATION::Sheshadripuram (Cluster 315),1,8.815542927489236,8.815542927489236,8.815542927489236,5.6670140542590905,5.6670140542590905,0.2790924881895383,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 315),564
POLICE_STATION::Bellandur (Cluster 93),1,8.806006619269269,8.806006619269269,8.806006619269269,4.866295872257592,4.866295872257592,0.2962493201096852,0,0,0,0,POLICE_STATION::Bellandur (Cluster 93),565
BTP136 - Hosur-Tavarkere Road Junction (Cluster 745),1,8.79697105709005,8.79697105709005,8.79697105709005,7.285908288674936,7.285908288674936,0.3337302654981613,0,0,0,0,BTP136 - Hosur-Tavarkere Road Junction (Cluster 745),566
POLICE_STATION::Mahadevapura (Cluster 710),1,8.78041252199533,8.78041252199533,8.78041252199533,13.16422031657074,13.16422031657074,0.1001066242655118,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 710),567
POLICE_STATION::Yeshwanthpura (Cluster 656),1,8.777639233083995,8.777639233083995,8.777639233083995,5.812822924199224,5.812822924199224,0.2955806603034337,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 656),568
BTP096 - Gali Anjaneya Temple (Cluster 470),1,8.770396615776637,8.770396615776637,8.770396615776637,5.37418967757119,5.37418967757119,0.1902834077676137,0,0,0,0,BTP096 - Gali Anjaneya Temple (Cluster 470),569
POLICE_STATION::Yelahanka (Cluster 520),1,8.762599620141422,8.762599620141422,8.762599620141422,4.645365191888264,4.645365191888264,0.2928475091854731,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 520),570
POLICE_STATION::HAL Old Airport (Cluster 739),1,8.752728421584521,8.752728421584521,8.752728421584521,4.446056624809845,4.446056624809845,0.2790924881895383,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 739),571
POLICE_STATION::Yelahanka (Cluster 478),1,8.699191776442015,8.699191776442015,8.699191776442015,5.783065228708459,5.783065228708459,0.2771431704362233,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 478),572
POLICE_STATION::Hulimavu (Cluster 57),1,8.697187079492133,8.697187079492133,8.697187079492133,5.945859336797858,5.945859336797858,0.2771431704362233,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 57),573
POLICE_STATION::Malleshwaram (Cluster 266),1,8.696714723223337,8.696714723223337,8.696714723223337,9.177105683067024,9.177105683067024,0.1538461595773697,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 266),574
BTP067 - Jai Muni Rao Circle (Cluster 121),1,8.692496580060718,8.692496580060718,8.692496580060718,5.663507920564886,5.663507920564886,0.2928475091854731,0,0,0,0,BTP067 - Jai Muni Rao Circle (Cluster 121),575
POLICE_STATION::Halasur (Cluster 62),1,8.688756224182827,8.688756224182827,8.688756224182827,6.166216206946709,6.166216206946709,0.2420554508765538,0,0,0,0,POLICE_STATION::Halasur (Cluster 62),576
POLICE_STATION::Sheshadripuram (Cluster 400),1,8.686828298166922,8.686828298166922,8.686828298166922,7.008195101283638,7.008195101283638,0.2518751062452793,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 400),577
POLICE_STATION::Mahadevapura (Cluster 689),1,8.68289843001016,8.68289843001016,8.68289843001016,10.592876573933117,10.592876573933117,0.240215927362442,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 689),578
POLICE_STATION::Bellandur (Cluster 71),1,8.680254113402258,8.680254113402258,8.680254113402258,5.747075988118759,5.747075988118759,0.2771431704362233,0,0,0,0,POLICE_STATION::Bellandur (Cluster 71),579
POLICE_STATION::Electronic City (Cluster 185),1,8.670611061352885,8.670611061352885,8.670611061352885,5.891604752616523,5.891604752616523,0.2771431704362233,0,0,0,0,POLICE_STATION::Electronic City (Cluster 185),580
POLICE_STATION::Mahadevapura (Cluster 238),1,8.656009523487938,8.656009523487938,8.656009523487938,5.257710982085856,5.257710982085856,0.2789485181371371,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 238),581
"BTP099 - Cash Pharmacy, Residency Road (Cluster 737)",1,8.647893090701174,8.647893090701174,8.647893090701174,5.821996294535544,5.821996294535544,0.2771431704362233,0,0,0,0,"BTP099 - Cash Pharmacy, Residency Road (Cluster 737)",582
POLICE_STATION::Yelahanka (Cluster 229),1,8.634742627023545,8.634742627023545,8.634742627023545,5.74802616747929,5.74802616747929,0.2771431704362233,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 229),583
POLICE_STATION::HAL Old Airport (Cluster 659),1,8.62312729457006,8.62312729457006,8.62312729457006,5.890658293887685,5.890658293887685,0.2614691903193791,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 659),584
POLICE_STATION::HSR Layout (Cluster 508),1,8.613424525968604,8.613424525968604,8.613424525968604,5.583458383217838,5.583458383217838,0.2771431704362233,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 508),585
POLICE_STATION::HAL Old Airport (Cluster 77),1,8.612396784466503,8.612396784466503,8.612396784466503,13.58266367084444,13.58266367084444,0.1323467840751012,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 77),586
POLICE_STATION::Jeevanbheemanagar (Cluster 207),1,8.608014916502341,8.608014916502341,8.608014916502341,5.184883070872376,5.184883070872376,0.1902834077676137,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 207),587
POLICE_STATION::Jeevanbheemanagar (Cluster 434),1,8.607023696748996,8.607023696748996,8.607023696748996,17.260194156481738,17.260194156481738,0.0303030312061309,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 434),588
POLICE_STATION::Kodigehalli (Cluster 591),1,8.603056322741928,8.603056322741928,8.603056322741928,6.718825082101149,6.718825082101149,0.3337302654981613,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 591),589
POLICE_STATION::Electronic City (Cluster 694),1,8.572884423094889,8.572884423094889,8.572884423094889,6.676226727779698,6.676226727779698,0.3337302654981613,0,0,0,0,POLICE_STATION::Electronic City (Cluster 694),590
POLICE_STATION::HSR Layout (Cluster 6),1,8.566356926078615,8.566356926078615,8.566356926078615,6.199887158049227,6.199887158049227,0.1982578883568445,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 6),591
"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 505)",1,8.55708325271696,8.55708325271696,8.55708325271696,4.974781608581544,4.974781608581544,0.2585524295767148,0,0,0,0,"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 505)",592
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)",1,8.53909929793238,8.53909929793238,8.53909929793238,7.004071828336674,7.004071828336674,0.1849783658981323,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 672)",593
BTP023 - Mahalaxmi Layout Entrance (Cluster 613),1,8.528112930671977,8.528112930671977,8.528112930671977,14.32118602666545,14.32118602666545,0.0830140486359596,0,0,0,0,BTP023 - Mahalaxmi Layout Entrance (Cluster 613),594
POLICE_STATION::R.T. Nagar (Cluster 402),1,8.522123283680367,8.522123283680367,8.522123283680367,21.720200235093824,21.720200235093824,0.0,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 402),595
BTP052 - CID Carlton House Junction (Cluster 427),1,8.502382579955563,8.502382579955563,8.502382579955563,6.270030987261009,6.270030987261009,0.2332832415898641,0,0,0,0,BTP052 - CID Carlton House Junction (Cluster 427),596
POLICE_STATION::Whitefield (Cluster 736),1,8.496775718413495,8.496775718413495,8.496775718413495,9.638557261292528,9.638557261292528,0.2514892543355624,0,0,0,0,POLICE_STATION::Whitefield (Cluster 736),597
BTP135 - UCO Bank Junction (Cluster 275),1,8.486985073062934,8.486985073062934,8.486985073062934,8.166980329735217,8.166980329735217,0.1995133757591247,0,0,0,0,BTP135 - UCO Bank Junction (Cluster 275),598
POLICE_STATION::Whitefield (Cluster 757),1,8.478466844560263,8.478466844560263,8.478466844560263,9.446416844037566,9.446416844037566,0.2491402377684911,0,0,0,0,POLICE_STATION::Whitefield (Cluster 757),599
POLICE_STATION::Sadashivanagar (Cluster 620),1,8.44345977334581,8.44345977334581,8.44345977334581,4.656647003293614,4.656647003293614,0.1902834077676137,0,0,0,0,POLICE_STATION::Sadashivanagar (Cluster 620),600
BTP130 - GD Mara Junction (Cluster 68),1,8.43289517853849,8.43289517853849,8.43289517853849,7.718627139566509,7.718627139566509,0.3319838096698125,0,0,0,0,BTP130 - GD Mara Junction (Cluster 68),601
BTP208 - Havanur Circle (Cluster 556),1,8.395100475846242,8.395100475846242,8.395100475846242,6.930776352615332,6.930776352615332,0.2331154768665631,0,0,0,0,BTP208 - Havanur Circle (Cluster 556),602
"BTP117 - 9th Cross, Kanakapura Road (Cluster 108)",1,8.39138832171599,8.39138832171599,8.39138832171599,6.6811612797808095,6.6811612797808095,0.1065830737352371,0,0,0,0,"BTP117 - 9th Cross, Kanakapura Road (Cluster 108)",603
POLICE_STATION::Electronic City (Cluster 204),1,8.348002901535198,8.348002901535198,8.348002901535198,4.412319929089559,4.412319929089559,0.2928475091854731,0,0,0,0,POLICE_STATION::Electronic City (Cluster 204),604
BTP032 - Windsor Circle (Cluster 291),1,8.344220972799794,8.344220972799794,8.344220972799794,5.3444192288299455,5.3444192288299455,0.2415654559930165,0,0,0,0,BTP032 - Windsor Circle (Cluster 291),605
BTP048 - Shanthala Junction (Cluster 695),1,8.327218900967907,8.327218900967907,8.327218900967907,6.476226932384124,6.476226932384124,0.1542931149403254,0,0,0,0,BTP048 - Shanthala Junction (Cluster 695),606
BTP172 - Nanjappa Circle (Cluster 414),1,8.280027611426966,8.280027611426966,8.280027611426966,4.838795953557692,4.838795953557692,0.2807017564773559,0,0,0,0,BTP172 - Nanjappa Circle (Cluster 414),607
"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 152)",1,8.273842269141612,8.273842269141612,8.273842269141612,8.084051544843348,8.084051544843348,0.0350877195596694,0,0,0,0,"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 152)",608
POLICE_STATION::Mahadevapura (Cluster 644),1,8.272518610759661,8.272518610759661,8.272518610759661,11.979975154263393,11.979975154263393,0.0810896754264831,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 644),609
BTP135 - UCO Bank Junction (Cluster 210),1,8.265122791651198,8.265122791651198,8.265122791651198,6.7500120110413535,6.7500120110413535,0.2420554508765538,0,0,0,0,BTP135 - UCO Bank Junction (Cluster 210),610
"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",1,8.25536385408266,8.25536385408266,8.25536385408266,6.672104135736074,6.672104135736074,0.2263814707597096,0,0,0,0,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",611
POLICE_STATION::Malleshwaram (Cluster 735),1,8.251234265317265,8.251234265317265,8.251234265317265,6.695078198780023,6.695078198780023,0.2420554508765538,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 735),612
POLICE_STATION::HAL Old Airport (Cluster 265),1,8.241560048457746,8.241560048457746,8.241560048457746,4.2619724104307135,4.2619724104307135,0.2663807546099027,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 265),613
POLICE_STATION::HAL Old Airport (Cluster 164),1,8.237854250071072,8.237854250071072,8.237854250071072,6.433752619948977,6.433752619948977,0.2420554508765538,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 164),614
"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 383)",1,8.210059877358386,8.210059877358386,8.210059877358386,3.791019916534424,3.791019916534424,0.2539278964201609,0,0,0,0,"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 383)",615
BTP053 - Three Let Junction (Cluster 320),1,8.202609639428914,8.202609639428914,8.202609639428914,4.53982279508032,4.53982279508032,0.2239614427089691,0,0,0,0,BTP053 - Three Let Junction (Cluster 320),616
POLICE_STATION::HSR Layout (Cluster 741),1,8.183816476231605,8.183816476231605,8.183816476231605,6.56714976179115,6.56714976179115,0.2771431704362233,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 741),617
POLICE_STATION::Shivajinagar (Cluster 95),1,8.176237648866968,8.176237648866968,8.176237648866968,14.403737663960204,14.403737663960204,0.0303030312061309,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 95),618
