layer_c_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,records_total,distinct_days,active_days,observation_days,ROP,TVS,VDI,cluster_area_m2,validation_uncertainty,validation_confidence,review_total,review_present,approved_count,resurgence_score,dominant_vehicle_type,dominant_violation_tag,layer_c_index,lat,lon
84,172,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 172),64,2,2.0,134,0.014925373134216977,0.8749999999726563,0.004185120038663042,15292.2734375,3.1250113607939056e-11,0.9999999999687499,64,64,64,5.0,SCOOTER,['WRONG PARKING'],0.29944461382606624,13.018507475,77.53182610625
85,240,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),593,72,72.0,134,0.5373134328318111,0.4113668912768292,0.0028751597921266607,206249.40625,3.3726355042063005e-12,0.9999999999966274,593,593,593,0.8852140077821012,MOTOR CYCLE,['NO PARKING'],0.2991405298005274,12.957646907944977,77.70153484887044
86,408,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 408),36,3,3.0,134,0.022388059701325465,0.8888888888395061,0.000851170100285846,42294.71875,5.555533810763791e-11,0.9999999999444447,36,36,36,5.0,CAR,['WRONG PARKING'],0.2966709231322282,12.987071429845605,77.53745029195002
87,101,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 101),65,12,12.0,134,0.08955223880530186,0.7163351831560347,0.0013984561178925102,46479.828125,3.0769387038276363e-11,0.9999999999692306,65,65,65,5.0,SCOOTER,['WRONG PARKING'],0.29557664262680944,13.0304705,77.53682315538461
88,367,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 367)",47,11,11.0,134,0.08208955223819336,0.6940215501812365,0.0026609072649932167,17663.1484375,4.255307217704285e-11,0.9999999999574469,47,47,47,5.0,SCOOTER,['NO PARKING'],0.29545806687365983,12.917262141785084,77.57363615540712
89,132,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 132),79,7,7.0,134,0.05223880596975942,0.8227848101057523,0.0011755482249128626,67202.6875,2.531663767513237e-11,0.9999999999746834,79,79,79,5.0,CAR,['WRONG PARKING'],0.29513640270433206,12.985260350632911,77.55388748607595
90,272,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 272),118,13,13.0,134,0.09701492537241034,0.6898325906593678,0.0013179547513254661,89532.6640625,1.694910878313749e-11,0.9999999999830509,118,118,118,5.0,CAR,['NO PARKING'],0.29223379486789713,12.973449623039484,77.62197173472174
91,639,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 639),233,14,14.0,134,0.10447761193951884,0.6320243427531818,0.0032627519623662808,71412.109375,8.583578292586935e-12,0.9999999999914164,233,233,233,5.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.2920079770978198,12.939469399820071,77.69590168597882
92,232,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 232),230,15,15.0,134,0.11194029850662732,0.598422627264725,0.0035671591624251574,64477.078125,8.695488773469151e-12,0.9999999999913045,230,230,230,5.0,SCOOTER,['WRONG PARKING'],0.291022741502159,12.99203542695652,77.58888548869565
93,356,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 356),61,13,13.0,134,0.09701492537241034,0.5851333867769524,0.00612837725938719,9953.6953125,3.278666227402027e-11,0.9999999999672133,61,61,61,4.833333333333333,CAR,['NO PARKING'],0.2904628299146089,12.911772913114756,77.6380267704918
94,222,POLICE_STATION::Madiwala,POLICE_STATION::Madiwala (Cluster 222),86,11,11.0,134,0.08208955223819336,0.7071067811618809,0.0013312311941523335,64601.8515625,2.3255841696823154e-11,0.9999999999767442,86,86,86,5.0,MOTOR CYCLE,['WRONG PARKING'],0.2899545348857,12.906594509302328,77.62902934069767
95,399,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 399),25,6,6.0,134,0.04477611940265093,0.8399999999328,0.001721100966774565,14525.5859375,8.000000661922968e-11,0.99999999992,25,25,25,4.5,CAR,['NO PARKING'],0.2894103408169589,12.983898124,77.577960308
96,16,BTP063 - Siddalingaiah Circle,BTP063 - Siddalingaiah Circle (Cluster 16),379,43,43.0,134,0.320895522385665,0.9573983248226519,0.005027696793153924,75382.4296875,5.276890036043369e-12,0.9999999999947231,379,379,379,0.44510385756676557,CAR,['NO PARKING'],0.2892889097365509,12.971356912928758,77.59757005382586
97,617,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 617),43,11,11.0,134,0.08208955223819336,1.021139460398532,0.0016023788805065529,26835.1015625,4.651146134904138e-11,0.9999999999534885,43,43,43,3.3333333333333335,PASSENGER AUTO,['WRONG PARKING'],0.2892119838668569,13.030446334883722,77.53652979767442
98,409,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 409),62,9,9.0,134,0.06716417910397639,0.8064516128772112,0.0018288493378198292,33901.09765625,3.2257974069693773e-11,0.999999999967742,62,62,62,4.571428571428571,MOTOR CYCLE,['WRONG PARKING'],0.28860006377092695,12.841874812903225,77.6460336467742
99,193,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 193),15,4,4.0,134,0.029850746268433953,0.8666666665511111,0.001791843751224679,8371.265625,1.333333443653828e-10,0.9999999998666667,15,15,15,4.25,CAR,['NO PARKING'],0.2880556503441143,13.008779120000002,77.52696582666665
100,94,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 94),54,9,9.0,134,0.06716417910397639,0.7041908644731577,0.0019256244280167639,28042.8515625,3.70368180568903e-11,0.9999999999629632,54,54,54,5.0,CAR,['WRONG PARKING'],0.2878059380771926,13.007871312962962,77.57093351666666
101,14,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 14),71,9,9.0,134,0.06716417910397639,0.6781072178423742,0.003178582620763613,22337.0,2.8169022669999322e-11,0.999999999971831,71,71,71,5.0,CAR,['WRONG PARKING'],0.2869089527407137,12.926210317986348,77.67699707755419
102,379,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 379),92,15,15.0,134,0.11194029850662732,0.9584959862647872,0.011512704449244309,7991.171875,2.173927704518519e-11,0.9999999999782607,92,92,92,2.2,SCOOTER,['NO PARKING'],0.28675668834071094,12.911575495652174,77.63809063586956
103,74,BTP051 - Safina Plaza Junction,BTP051 - Safina Plaza Junction (Cluster 74),314,16,16.0,134,0.11940298507373581,0.9283207325672868,0.0012649857870071948,248224.1328125,6.369349492274523e-12,0.9999999999936307,314,314,314,3.3658536585365852,SCOOTER,['WRONG PARKING'],0.28391111032428784,12.981843999681528,77.60897611878981
104,157,"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",14,6,6.0,134,0.04477611940265093,0.8571428570204082,0.0007992984728581511,17515.359375,1.4285705951522232e-10,0.9999999998571429,14,14,14,4.0,CAR,['NO PARKING'],0.28280181224952355,12.986501457142856,77.55589266428571
105,565,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 565),29,6,6.0,134,0.04477611940265093,0.7931034482211653,0.007888800220170187,3676.09765625,6.896549997748025e-11,0.9999999999310345,29,29,29,3.875,SCOOTER,['NO PARKING'],0.28261542320145455,12.975693396100262,77.55850338331433
106,497,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 497),35,5,5.0,134,0.03731343283554244,0.7714285713844898,0.009765752725906601,3583.953125,5.714273498824696e-11,0.9999999999428573,35,35,35,3.7,SCOOTER,['NO PARKING'],0.2757494928931358,12.970145297142857,77.60669892285713
107,760,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 760),39,6,6.0,134,0.04477611940265093,0.7948717948310322,0.0021747237159893255,17933.3125,5.1281867641250756e-11,0.9999999999487181,39,39,39,4.1,CAR,['WRONG PARKING'],0.26767110924946924,12.89269746961468,77.63744886146043
108,416,BTP034 - LRDE Junction,BTP034 - LRDE Junction (Cluster 416),31,6,6.0,134,0.04477611940265093,0.8064516128511967,0.0007062589978828978,43893.24609375,6.451617018399247e-11,0.9999999999354838,31,31,31,4.125,CAR,['NO PARKING'],0.2671234903490686,12.98894868064516,77.59245887096773
109,286,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 286),396,43,43.0,134,0.320895522385665,0.525543819760234,0.014977621327508137,26439.4453125,5.050404539019837e-12,0.9999999999949496,396,396,396,0.5964391691394659,CAR,['NO PARKING'],0.2642757888022373,13.191321278434344,77.64629431666667
110,601,POLICE_STATION::Magadi Road,POLICE_STATION::Magadi Road (Cluster 601),48,11,11.0,134,0.08208955223819336,0.6865523771772605,0.005073865874535247,9460.2421875,4.16664480695772e-11,0.9999999999583336,48,48,48,3.75,SCOOTER,['NO PARKING'],0.2639115874873968,12.964353441666669,77.55386453125
111,27,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 27),1394,56,56.0,134,0.41791044775807534,0.4385857844104273,0.005507662813074443,253101.9140625,1.4346301924206273e-12,0.9999999999985654,1394,1394,1394,0.8074561403508772,CAR,['WRONG PARKING'],0.262927102726661,13.006679506671448,77.57050446886657
112,29,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 29),621,51,51.0,134,0.3805970149225329,0.4346752417019899,0.011679999059581177,53167.8125,3.220534949832654e-12,0.9999999999967795,621,621,621,0.5757855822550831,SCOOTER,['NO PARKING'],0.26199367462968365,13.03533621900161,77.58903224975846
113,376,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 376),65,5,5.0,134,0.03731343283554244,0.9692307692009469,0.026852439069642263,2420.63671875,3.0769387038276363e-11,0.9999999999692306,65,65,65,0.5153846153846153,SCOOTER,['NO PARKING'],0.2609981397614385,12.981212584615385,77.59850144307691
114,194,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 194),12,3,3.0,134,0.022388059701325465,0.8333333331944445,0.001030488989164682,11644.95703125,1.666666804567285e-10,0.9999999998333333,12,12,12,3.5,CAR,['NO PARKING'],0.2595179722280152,12.991039925,77.57183428333333
115,30,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 30),38,5,5.0,134,0.03731343283554244,0.7894736841689751,0.00162135062773996,23437.25,5.2631454749985096e-11,0.9999999999473685,38,38,38,4.0,CAR,['WRONG PARKING'],0.25920080920620453,12.892326886490416,77.6378391755341
116,664,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 664),79,5,5.0,134,0.03731343283554244,0.7721518987146291,0.0025855848530547255,30554.015625,2.531663767513237e-11,0.9999999999746834,79,79,79,4.05,MAXI-CAB,['WRONG PARKING'],0.2573835820202922,12.964286379746834,77.71776498607595
117,165,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 165),335,28,28.0,134,0.20895522387903767,1.1096691219555728,0.002230598410563367,150183.9140625,5.970113292619317e-12,0.9999999999940299,335,335,335,0.395910780669145,SCOOTER,['WRONG PARKING'],0.25715019868697836,12.959297089850743,77.57687235044776
118,241,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 241),102,8,8.0,134,0.059701492536867906,0.5502437333329254,0.0034156658089130572,29862.40625,1.9607870882509815e-11,0.9999999999803921,102,102,102,4.75,MOTOR CYCLE,['NO PARKING'],0.25699181899669266,12.96189798529412,77.59917252647058
119,691,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 691),28,7,7.0,134,0.05223880596975942,0.7857142856581633,0.0004920137681486619,56908.9765625,7.142864077991362e-11,0.9999999999285714,28,28,28,3.75,SCOOTER,['NO PARKING'],0.25572022471224193,12.990909071428572,77.57219061071429
120,526,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 526),23,7,7.0,134,0.05223880596975942,0.9545434085755007,0.0015487457736967844,14850.7265625,8.695644204692599e-11,0.9999999999130436,23,23,23,2.75,PASSENGER AUTO,['NO PARKING'],0.2556759545784108,12.959781752173912,77.64900171739131
121,129,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 129),28,5,5.0,134,0.03731343283554244,0.7857142856581633,0.001939599654508677,14435.96875,7.142864077991362e-11,0.9999999999285714,28,28,28,3.75,CAR,['NO PARKING'],0.2548437718629472,12.95712885,77.58613830357142
122,549,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 549),118,10,10.0,134,0.07462686567108488,0.7457627118517668,0.0016700410621788204,70656.9453125,1.694910878313749e-11,0.9999999999830509,118,118,118,3.75,SCOOTER,['NO PARKING'],0.2544045389990524,12.9813892220339,77.59841596101694
123,793,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 793),18,6,6.0,134,0.04477611940265093,0.777777777691358,0.0028863391222968826,6236.2734375,1.1111112030448567e-10,0.9999999998888889,18,18,18,3.3333333333333335,MAXI-CAB,['WRONG PARKING'],0.2529161988586846,12.970977081107078,77.71224726975214
124,439,POLICE_STATION::K.S. Layout,POLICE_STATION::K.S. Layout (Cluster 439),24,6,6.0,134,0.04477611940265093,0.7499999999375,0.005946067311338637,4036.28125,8.333334022836425e-11,0.9999999999166667,24,24,24,3.25,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.2525261111456404,12.906791938145266,77.546120205592
125,277,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 277),63,8,8.0,134,0.059701492536867906,0.7460317460080624,0.0032378494319708663,19457.359375,3.174593921073665e-11,0.9999999999682541,63,63,63,3.611111111111111,CAR,['WRONG PARKING'],0.2519147680895452,13.027838233333334,77.57445424603175
126,186,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 186),32,5,5.0,134,0.03731343283554244,0.749999999953125,0.005882310702616231,5440.0390625,6.249978312666826e-11,0.9999999999375002,32,32,32,3.4,CAR,['WRONG PARKING'],0.25090170180067767,13.02391476875,77.5850286625
127,775,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 775),26,7,7.0,134,0.05223880596975942,0.7692307691715976,0.0016653735168078807,15612.11328125,7.692313452878352e-11,0.9999999999230769,26,26,26,3.5,CAR,['NO PARKING'],0.25041088890972274,12.987291130769233,77.57399528846153
128,382,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 382),411,24,24.0,134,0.17910447761060372,0.661232223456795,0.00433928189206807,94716.1328125,4.866107516932061e-12,0.9999999999951339,411,411,411,2.4126984126984126,SCOOTER,['WRONG PARKING'],0.24871235586212054,13.071194625790756,77.58817191459855
129,454,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 454),176,20,20.0,134,0.14925373134216977,0.6230340982527856,0.0020293780579622857,86726.078125,1.1363576746248327e-11,0.9999999999886364,176,176,176,3.186046511627907,SCOOTER,['WRONG PARKING'],0.2484027150817828,12.975744135409672,77.5596741097618
130,782,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 782),15,3,3.0,134,0.022388059701325465,0.7333333332355555,0.00938726119320303,1597.91015625,1.333333443653828e-10,0.9999999998666667,15,15,15,2.8333333333333335,SCOOTER,['NO PARKING'],0.24774121148345574,12.91608884,77.6517281
131,23,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 23),700,46,46.0,134,0.34328358208699045,0.7006236289025194,0.0018087406179150463,387009.609375,2.857047931570378e-12,0.999999999997143,700,700,700,0.308411214953271,CAR,['WRONG PARKING'],0.24464675239121453,12.997535074571427,77.571064959
132,15,BTP143 - ASC Junction,BTP143 - ASC Junction (Cluster 15),616,54,54.0,134,0.40298507462385835,0.4569163584334888,0.0010865451513198208,566934.5625,3.2467362132138078e-12,0.9999999999967533,616,616,616,0.7808219178082192,CAR,['NO PARKING'],0.24418280484433033,12.97346894589534,77.61694256760954
133,270,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 270),183,8,8.0,134,0.059701492536867906,0.6939890710306668,0.007716096150779783,23716.65625,1.0928813409805116e-11,0.9999999999890712,183,183,183,3.189655172413793,SCOOTER,['WRONG PARKING'],0.2434085276648399,12.981231009289615,77.59848063715847
134,748,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 748),16,4,4.0,134,0.029850746268433953,0.74999999990625,0.005286088913665684,3026.8125,1.2500001034254637e-10,0.999999999875,16,16,16,3.0,PASSENGER AUTO,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.2430026996317727,13.03004111875,77.538052775
135,203,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 203),16,4,4.0,134,0.029850746268433953,0.74999999990625,0.0049776153139430655,3214.390625,1.2500001034254637e-10,0.999999999875,16,16,16,3.0,CAR,['WRONG PARKING'],0.24195054196200963,12.8930964625,77.63719799375
136,452,POLICE_STATION::Thalagattapura,POLICE_STATION::Thalagattapura (Cluster 452),26,7,7.0,134,0.05223880596975942,0.9294650747846442,0.0018352185498242894,14167.25,7.692313452878352e-11,0.9999999999230769,26,26,26,2.4,CAR,['NO PARKING'],0.240663284603913,12.862018773076924,77.52996743076923
137,553,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 553),113,11,11.0,134,0.08208955223819336,0.9464476617306343,0.003551511651433163,31817.4375,1.7699175458574246e-11,0.9999999999823008,113,113,113,2.0217391304347827,PASSENGER AUTO,['NO PARKING'],0.24009765281963633,12.977052076991152,77.57076004955752
138,202,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 202),26,2,2.0,134,0.014925373134216977,0.5384615384201183,0.02593576844842601,1002.4765625,7.692313452878352e-11,0.9999999999230769,26,26,26,2.0,SCOOTER,['NO PARKING'],0.23842901772806702,12.989271542307693,77.50055831538461
139,444,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 444),68,10,10.0,134,0.07462686567108488,0.8884592627251101,0.0018307067402987195,37144.125,2.941180632376472e-11,0.9999999999705882,68,68,68,2.4583333333333335,CAR,['NO PARKING'],0.23800293790036403,12.983692070588235,77.57777624117647
140,576,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 576),19,5,5.0,134,0.03731343283554244,0.8947368420110803,0.018999999999981,1000.0,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.5526315789473685,SCOOTER,['NO PARKING'],0.23557000832156427,13.0085033,77.54301578421052
141,65,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 65),55,11,11.0,134,0.08208955223819336,0.9260241147310783,0.0010368052613154066,53047.5703125,3.63635788147576e-11,0.9999999999636364,55,55,55,2.1363636363636362,SCOOTER,['NO PARKING'],0.234847662926132,12.985469412727271,77.55334309818183
142,154,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 154),38,6,6.0,134,0.04477611940265093,0.7368421052243768,0.0017927170868346494,21196.875,5.2631454749985096e-11,0.9999999999473685,38,38,38,3.3333333333333335,CAR,['WRONG PARKING'],0.23438637070671187,12.973025486842104,77.53866460526315
143,112,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 112),89,15,15.0,134,0.11194029850662732,0.8322195140007658,0.0038115784726114772,23349.90625,2.2472024241437794e-11,0.999999999977528,89,89,89,1.9210526315789473,PASSENGER AUTO,['WRONG PARKING'],0.2334057218650124,13.008240484269663,77.69504693146067
144,217,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 217),39,7,7.0,134,0.05223880596975942,0.6923076922721894,0.0062535075763639454,6236.5,5.1281867641250756e-11,0.9999999999487181,39,39,39,2.9285714285714284,MOTOR CYCLE,['NO PARKING'],0.2332681283856673,12.911629871794872,77.63808773076923
145,442,BTP140 - Madiwala Check Post,BTP140 - Madiwala Check Post (Cluster 442),28,10,10.0,134,0.07462686567108488,0.5691920517429161,0.004001429081814362,6997.5,7.142864077991362e-11,0.9999999999285714,28,28,28,3.375,CAR,['NO PARKING'],0.23296878692988543,12.930636764285714,77.60981373214285
146,38,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 38),29,5,5.0,134,0.03731343283554244,0.7241379309845422,0.004040857071009444,7176.6953125,6.896549997748025e-11,0.9999999999310345,29,29,29,3.1,CAR,['WRONG PARKING'],0.23253238387210887,13.063153062068965,77.5916079137931
